ERHJAHR;PUBJAHR;GDENR;B08T;B08S1;B08S2;B08S3;B08EMPT;B08EMPTS1;B08EMPFS1;B08EMPMS1;B08EMPTS2;B08EMPFS2;B08EMPMS2;B08EMPTS3;B08EMPFS3;B08EMPMS3;B08VZAT;B08VZATS1;B08VZAFS1;B08VZAMS1;B08VZATS2;B08VZAFS2;B08VZAMS2;B08VZATS3;B08VZAFS3;B08VZAMS3;B0801AS;B0802AS;B0803AS;B0805AS;B0806AS;B0807AS;B0808AS;B0809AS;B0810AS;B0811AS;B0812AS;B0813AS;B0814AS;B0815AS;B0816AS;B0817AS;B0818AS;B0819AS;B0820AS;B0821AS;B0822AS;B0823AS;B0824AS;B0825AS;B0826AS;B0827AS;B0828AS;B0829AS;B0830AS;B0831AS;B0832AS;B0833AS;B0835AS;B0836AS;B0837AS;B0838AS;B0839AS;B0841AS;B0842AS;B0843AS;B0845AS;B0846AS;B0847AS;B0849AS;B0850AS;B0851AS;B0852AS;B0853AS;B0855AS;B0856AS;B0858AS;B0859AS;B0860AS;B0861AS;B0862AS;B0863AS;B0864AS;B0865AS;B0866AS;B0868AS;B0869AS;B0870AS;B0871AS;B0872AS;B0873AS;B0874AS;B0875AS;B0877AS;B0878AS;B0879AS;B0880AS;B0881AS;B0882AS;B0884AS;B0885AS;B0886AS;B0887AS;B0888AS;B0890AS;B0891AS;B0892AS;B0893AS;B0894AS;B0895AS;B0896AS;B0801EMP;B0802EMP;B0803EMP;B0805EMP;B0806EMP;B0807EMP;B0808EMP;B0809EMP;B0810EMP;B0811EMP;B0812EMP;B0813EMP;B0814EMP;B0815EMP;B0816EMP;B0817EMP;B0818EMP;B0819EMP;B0820EMP;B0821EMP;B0822EMP;B0823EMP;B0824EMP;B0825EMP;B0826EMP;B0827EMP;B0828EMP;B0829EMP;B0830EMP;B0831EMP;B0832EMP;B0833EMP;B0835EMP;B0836EMP;B0837EMP;B0838EMP;B0839EMP;B0841EMP;B0842EMP;B0843EMP;B0845EMP;B0846EMP;B0847EMP;B0849EMP;B0850EMP;B0851EMP;B0852EMP;B0853EMP;B0855EMP;B0856EMP;B0858EMP;B0859EMP;B0860EMP;B0861EMP;B0862EMP;B0863EMP;B0864EMP;B0865EMP;B0866EMP;B0868EMP;B0869EMP;B0870EMP;B0871EMP;B0872EMP;B0873EMP;B0874EMP;B0875EMP;B0877EMP;B0878EMP;B0879EMP;B0880EMP;B0881EMP;B0882EMP;B0884EMP;B0885EMP;B0886EMP;B0887EMP;B0888EMP;B0890EMP;B0891EMP;B0892EMP;B0893EMP;B0894EMP;B0895EMP;B0896EMP;B0801VZA;B0802VZA;B0803VZA;B0805VZA;B0806VZA;B0807VZA;B0808VZA;B0809VZA;B0810VZA;B0811VZA;B0812VZA;B0813VZA;B0814VZA;B0815VZA;B0816VZA;B0817VZA;B0818VZA;B0819VZA;B0820VZA;B0821VZA;B0822VZA;B0823VZA;B0824VZA;B0825VZA;B0826VZA;B0827VZA;B0828VZA;B0829VZA;B0830VZA;B0831VZA;B0832VZA;B0833VZA;B0835VZA;B0836VZA;B0837VZA;B0838VZA;B0839VZA;B0841VZA;B0842VZA;B0843VZA;B0845VZA;B0846VZA;B0847VZA;B0849VZA;B0850VZA;B0851VZA;B0852VZA;B0853VZA;B0855VZA;B0856VZA;B0858VZA;B0859VZA;B0860VZA;B0861VZA;B0862VZA;B0863VZA;B0864VZA;B0865VZA;B0866VZA;B0868VZA;B0869VZA;B0870VZA;B0871VZA;B0872VZA;B0873VZA;B0874VZA;B0875VZA;B0877VZA;B0878VZA;B0879VZA;B0880VZA;B0881VZA;B0882VZA;B0884VZA;B0885VZA;B0886VZA;B0887VZA;B0888VZA;B0890VZA;B0891VZA;B0892VZA;B0893VZA;B0894VZA;B0895VZA;B0896VZA;B0801KB1;B0801KB2;B0801KB3;B0801KB4;B0802KB1;B0802KB2;B0802KB3;B0802KB4;B0803KB1;B0803KB2;B0803KB3;B0803KB4;B0805KB1;B0805KB2;B0805KB3;B0805KB4;B0806KB1;B0806KB2;B0806KB3;B0806KB4;B0807KB1;B0807KB2;B0807KB3;B0807KB4;B0808KB1;B0808KB2;B0808KB3;B0808KB4;B0809KB1;B0809KB2;B0809KB3;B0809KB4;B0810KB1;B0810KB2;B0810KB3;B0810KB4;B0811KB1;B0811KB2;B0811KB3;B0811KB4;B0812KB1;B0812KB2;B0812KB3;B0812KB4;B0813KB1;B0813KB2;B0813KB3;B0813KB4;B0814KB1;B0814KB2;B0814KB3;B0814KB4;B0815KB1;B0815KB2;B0815KB3;B0815KB4;B0816KB1;B0816KB2;B0816KB3;B0816KB4;B0817KB1;B0817KB2;B0817KB3;B0817KB4;B0818KB1;B0818KB2;B0818KB3;B0818KB4;B0819KB1;B0819KB2;B0819KB3;B0819KB4;B0820KB1;B0820KB2;B0820KB3;B0820KB4;B0821KB1;B0821KB2;B0821KB3;B0821KB4;B0822KB1;B0822KB2;B0822KB3;B0822KB4;B0823KB1;B0823KB2;B0823KB3;B0823KB4;B0824KB1;B0824KB2;B0824KB3;B0824KB4;B0825KB1;B0825KB2;B0825KB3;B0825KB4;B0826KB1;B0826KB2;B0826KB3;B0826KB4;B0827KB1;B0827KB2;B0827KB3;B0827KB4;B0828KB1;B0828KB2;B0828KB3;B0828KB4;B0829KB1;B0829KB2;B0829KB3;B0829KB4;B0830KB1;B0830KB2;B0830KB3;B0830KB4;B0831KB1;B0831KB2;B0831KB3;B0831KB4;B0832KB1;B0832KB2;B0832KB3;B0832KB4;B0833KB1;B0833KB2;B0833KB3;B0833KB4;B0835KB1;B0835KB2;B0835KB3;B0835KB4;B0836KB1;B0836KB2;B0836KB3;B0836KB4;B0837KB1;B0837KB2;B0837KB3;B0837KB4;B0838KB1;B0838KB2;B0838KB3;B0838KB4;B0839KB1;B0839KB2;B0839KB3;B0839KB4;B0841KB1;B0841KB2;B0841KB3;B0841KB4;B0842KB1;B0842KB2;B0842KB3;B0842KB4;B0843KB1;B0843KB2;B0843KB3;B0843KB4;B0845KB1;B0845KB2;B0845KB3;B0845KB4;B0846KB1;B0846KB2;B0846KB3;B0846KB4;B0847KB1;B0847KB2;B0847KB3;B0847KB4;B0849KB1;B0849KB2;B0849KB3;B0849KB4;B0850KB1;B0850KB2;B0850KB3;B0850KB4;B0851KB1;B0851KB2;B0851KB3;B0851KB4;B0852KB1;B0852KB2;B0852KB3;B0852KB4;B0853KB1;B0853KB2;B0853KB3;B0853KB4;B0855KB1;B0855KB2;B0855KB3;B0855KB4;B0856KB1;B0856KB2;B0856KB3;B0856KB4;B0858KB1;B0858KB2;B0858KB3;B0858KB4;B0859KB1;B0859KB2;B0859KB3;B0859KB4;B0860KB1;B0860KB2;B0860KB3;B0860KB4;B0861KB1;B0861KB2;B0861KB3;B0861KB4;B0862KB1;B0862KB2;B0862KB3;B0862KB4;B0863KB1;B0863KB2;B0863KB3;B0863KB4;B0864KB1;B0864KB2;B0864KB3;B0864KB4;B0865KB1;B0865KB2;B0865KB3;B0865KB4;B0866KB1;B0866KB2;B0866KB3;B0866KB4;B0868KB1;B0868KB2;B0868KB3;B0868KB4;B0869KB1;B0869KB2;B0869KB3;B0869KB4;B0870KB1;B0870KB2;B0870KB3;B0870KB4;B0871KB1;B0871KB2;B0871KB3;B0871KB4;B0872KB1;B0872KB2;B0872KB3;B0872KB4;B0873KB1;B0873KB2;B0873KB3;B0873KB4;B0874KB1;B0874KB2;B0874KB3;B0874KB4;B0875KB1;B0875KB2;B0875KB3;B0875KB4;B0877KB1;B0877KB2;B0877KB3;B0877KB4;B0878KB1;B0878KB2;B0878KB3;B0878KB4;B0879KB1;B0879KB2;B0879KB3;B0879KB4;B0880KB1;B0880KB2;B0880KB3;B0880KB4;B0881KB1;B0881KB2;B0881KB3;B0881KB4;B0882KB1;B0882KB2;B0882KB3;B0882KB4;B0884KB1;B0884KB2;B0884KB3;B0884KB4;B0885KB1;B0885KB2;B0885KB3;B0885KB4;B0886KB1;B0886KB2;B0886KB3;B0886KB4;B0887KB1;B0887KB2;B0887KB3;B0887KB4;B0888KB1;B0888KB2;B0888KB3;B0888KB4;B0890KB1;B0890KB2;B0890KB3;B0890KB4;B0891KB1;B0891KB2;B0891KB3;B0891KB4;B0892KB1;B0892KB2;B0892KB3;B0892KB4;B0893KB1;B0893KB2;B0893KB3;B0893KB4;B0894KB1;B0894KB2;B0894KB3;B0894KB4;B0895KB1;B0895KB2;B0895KB3;B0895KB4;B0896KB1;B0896KB2;B0896KB3;B0896KB4
2011;2021;1;137;17;12;108;462;45;18;27;14;4;13;403;213;190;312.0384531;26.6193409;8.0678921;18.5514488;11.8376466;4;11.4945468;273.5814656;126.9291512;146.6523144;17;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;7;4;4;6;4;0;0;0;0;0;4;0;4;0;0;9;0;0;0;4;4;7;9;10;0;4;7;0;0;0;0;0;6;0;4;8;9;4;4;4;4;0;4;4;0;7;45;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;8;4;10;12;40;0;0;0;0;0;15;0;4;0;0;16;0;0;0;4;4;7;10;11;0;4;12;0;0;0;0;0;18;0;7;18;27;150;5;4;5;0;6;11;0;10;26.6193409;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;7.5517752;4;8.3626737;8.9345053;33.781129;0;0;0;0;0;8.5975249;0;4;0;0;10.6738812;0;0;0;4;4;4;5.918561;7.4880267;0;4;7.9102759;0;0;0;0;0;15.5481601;0;5.1;13.3504655;15.6315977;99.8509743;4;4;4;0;4.616092;6.0160439;0;4.0000803;4;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;4;0;0;0;4;0;0;0;6;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;7;0;0;0;9;0;0;0;10;0;0;0;0;0;0;0;4;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;4;0;0;0;7;4;0;0;8;4;0;0;0;0;4;0;4;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;7;0;0;0
2011;2021;2;896;25;137;734;5912;80;28;52;1301;267;1034;4531;2877;1654;4413.568175;55.0154784;16.5511479;38.4643305;1159.144522;190.0210286;969.1234937;3199.408174;1839.105655;1360.30252;25;0;0;0;0;0;4;0;4;0;0;4;5;4;7;0;4;0;4;4;0;4;0;12;4;4;4;4;4;0;7;0;4;4;4;4;0;11;4;62;32;32;101;17;0;0;0;5;4;26;4;4;0;4;25;0;7;4;13;19;23;14;29;0;5;25;4;4;4;10;0;25;4;14;57;119;4;19;11;4;0;8;10;7;53;80;0;0;0;0;0;40;0;7;0;0;40;5;4;26;0;8;0;75;4;0;45;0;159;18;8;196;10;5;0;14;0;5;6;4;31;0;200;12;382;123;235;666;49;0;0;0;59;27;146;26;4;0;22;106;0;103;9;64;58;97;26;106;0;19;37;14;53;17;53;0;153;4;182;478;1037;98;149;27;58;0;47;75;11;95;55.0154784;0;0;0;0;0;37.0670613;0;4.6543432;0;0;34.4766081;4;4;21.1853585;0;6.6700929;0;61.7312294;4;0;40.6323428;0;144.3105337;13.4783785;6.2704791;186.2211846;8.4878227;5;0;9.0759473;0;4;4.0174869;4;23.8604368;0;184.3169663;10.0000044;345.7458428;106.7027429;190.2748725;475.6504054;36.6117988;0;0;0;49.8258484;20.2714186;96.0092438;20.8608526;4;0;17.7249905;87.3547753;0;92.0993171;6.4225625;55.0999423;27.8892953;75.2969125;15.9114856;89.6405637;0;12.0401293;25.339201;10.3913663;46.2090573;14.8481652;25.5732736;0;100.6462581;4;153.77;275.2480974;722.9588254;72.962656;76.0144075;12.7382617;47.9143895;0;16.7401805;46.7799673;6.4328114;65.6069024;8;11;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;5;0;0;0;4;0;0;0;6;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;6;6;0;0;4;4;0;0;4;0;0;0;4;4;4;0;4;0;0;0;4;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;4;0;0;0;4;4;0;0;0;0;0;0;6;4;4;0;4;0;0;0;51;10;4;0;30;4;0;0;25;6;4;0;87;12;4;0;16;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;4;4;0;0;21;5;0;0;4;4;0;0;4;0;0;0;0;0;0;0;4;4;0;0;23;4;0;0;0;0;0;0;5;4;4;0;4;0;0;0;11;4;0;0;18;4;0;0;21;4;0;0;14;0;0;0;25;4;0;0;0;0;0;0;5;0;0;0;25;0;0;0;4;4;0;0;4;4;0;0;0;4;0;0;9;4;0;0;0;0;0;0;20;5;0;0;4;0;0;0;7;6;4;0;44;11;4;0;111;6;4;4;0;4;4;0;16;4;0;0;10;4;0;0;0;4;0;0;0;0;0;0;7;4;0;0;8;4;0;0;7;0;0;0;52;4;0;0
2011;2021;3;249;16;27;206;895;39;17;22;114;36;78;742;498;244;617.5108104;19.6804273;6.8707568;12.8096705;93.8366595;21.8074463;72.0292132;503.9937236;308.7966175;195.1971061;16;0;0;0;0;0;0;0;4;0;0;4;0;0;4;0;4;0;0;0;0;0;0;4;0;0;0;4;0;0;4;4;0;0;0;0;0;0;0;13;4;10;19;4;0;0;0;4;4;9;0;0;0;0;13;0;4;0;0;4;10;14;8;0;4;10;4;4;0;4;0;12;4;4;20;23;0;5;6;0;0;4;4;0;17;39;0;0;0;0;0;0;0;16;0;0;4;0;0;10;0;4;0;0;0;0;0;0;9;0;0;0;4;0;0;7;4;0;0;0;0;0;0;0;68;23;45;119;10;0;0;0;4;24;27;0;0;0;0;14;0;4;0;0;8;12;18;15;0;4;13;4;4;0;4;0;39;4;20;155;78;0;40;6;0;0;4;31;0;21;19.6804273;0;0;0;0;0;0;0;9.8293123;0;0;4;0;0;8.9372186;0;4;0;0;0;0;0;0;6.2638755;0;0;0;4;0;0;5.644721;4;0;0;0;0;0;0;0;59.8865102;20.164084;32.9055985;88.512727;9.1907067;0;0;0;4;20.7444056;15.703281;0;0;0;0;8.8412603;0;4;0;0;5.4177582;6.4047341;11.8589139;9.1448127;0;4;9.1692067;4;4;0;4;0;31.2685718;4;18;102.1302805;43.0029533;0;18.3832851;4;0;0;4;18.6911616;0;15.6054303;4;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;0;0;4;0;0;0;8;4;0;0;16;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;10;0;0;0;14;0;0;0;8;0;0;0;0;0;0;0;4;0;0;0;10;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;12;0;0;0;4;0;0;0;4;4;0;0;17;4;4;0;22;4;0;0;0;0;0;0;4;4;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;4;0;0;0;0;0;0;17;0;0;0
2011;2021;4;236;41;29;166;959;109;32;77;114;20;94;736;390;346;681.8650139;73.5777443;15.0778601;58.4998842;102.2761267;13.1291433;89.1469834;506.0111429;248.6459072;257.3652357;40;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;4;0;4;4;0;0;0;0;0;0;0;0;4;4;0;0;4;4;15;4;4;11;8;0;0;0;4;4;6;0;0;0;0;4;4;4;0;0;4;4;10;10;4;4;4;0;0;0;0;0;5;4;4;26;23;4;5;11;0;0;4;5;0;11;108;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;18;0;9;5;0;0;0;0;0;0;0;0;4;4;0;0;5;4;69;15;5;107;25;0;0;0;4;4;37;0;0;0;0;14;4;7;0;0;4;4;13;13;4;4;4;0;0;0;0;0;12;5;28;73;55;164;12;12;0;0;12;94;0;14;72.6972;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;16.6153729;0;8.1485691;4.0189803;0;0;0;0;0;0;0;0;4;4;0;0;4.4497001;4;61.7438076;12.6708582;4;93.2091125;21.8504054;0;0;0;4;4;25.4818362;0;0;0;0;6.5619111;4;4;0;0;4;4;7.9412836;9.5351006;4;4;4;0;0;0;0;0;7.2358926;4;18.55;46.5475983;33.0306513;139.2186384;8.0144226;6.7602978;0;0;4;35.8993009;0;9.3957094;9;24;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;13;4;0;0;4;4;0;0;4;0;0;0;9;4;4;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;10;0;0;0;10;0;0;0;4;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;4;0;0;0;4;4;0;0;24;4;0;0;21;4;0;0;0;4;4;0;5;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;4;0;0;0;0;0;11;0;0;0
2011;2021;5;197;12;30;155;1517;34;13;21;763;139;624;720;320;400;1247.830589;18.2731742;4.0764866;14.1966876;709.076168;104.4033528;604.6728152;520.4812469;183.8732261;336.6080208;12;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;4;0;4;0;0;0;0;4;4;0;0;0;0;0;0;4;0;4;0;0;0;4;4;13;7;4;11;7;0;0;0;4;0;8;0;0;0;0;9;0;0;0;4;5;5;9;4;0;4;4;0;0;0;0;0;4;4;4;22;24;0;5;4;0;0;4;4;4;12;34;0;0;0;0;0;0;0;32;0;0;0;0;0;25;0;4;0;74;0;0;0;0;566;9;0;0;0;0;0;0;4;0;5;0;0;0;11;4;36;18;90;35;242;0;0;0;4;0;25;0;0;0;0;20;0;0;0;4;18;8;13;9;0;4;5;0;0;0;0;0;8;4;17;72;32;0;25;4;0;0;22;26;7;16;18.2731742;0;0;0;0;0;0;0;25.9102279;0;0;0;0;0;22.5;0;4;0;70.1500265;0;0;0;0;538.664852;6.6026595;0;0;0;0;0;0;4;0;4;0;0;0;10.5114931;4;27.1868128;14.3508899;80.5923635;25.3905074;203.7184581;0;0;0;4;0;16.9479055;0;0;0;0;14.4011633;0;0;0;4;7.6894938;4.6049794;9.4386203;6.5303675;0;4;4;0;0;0;0;0;6.8111731;4;13.4;48.1218424;17.4640413;0;12.9643645;4;0;0;8.2141594;6.1933127;5.1880291;9.3476075;4;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;13;0;0;0;7;0;0;0;4;0;4;0;11;0;0;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;5;0;0;0;5;0;0;0;9;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;4;4;0;0;20;4;0;0;24;0;0;0;0;0;0;0;4;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;4;0;0;4;0;0;0;12;0;0;0
2011;2021;6;91;24;23;44;257;57;20;37;83;14;69;117;74;43;184.648555;39.097167;11.2874976;27.8096694;71.5784416;7.8802629;63.6981787;73.9729464;39.6744583;34.2984881;24;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;11;4;4;4;5;0;0;0;0;4;4;0;0;0;0;4;0;0;0;0;0;4;0;4;0;0;4;0;0;0;0;0;4;0;4;5;4;0;0;4;0;0;0;4;4;6;57;0;0;0;0;0;0;0;0;0;0;0;4;0;7;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;48;8;4;24;5;0;0;0;0;4;5;0;0;0;0;4;0;0;0;0;0;4;0;6;0;0;4;0;0;0;0;0;4;0;4;23;4;0;0;4;0;0;0;8;7;6;39.097167;0;0;0;0;0;0;0;0;0;0;0;4;0;4.1396229;0;0;0;0;0;0;0;0;19.1986304;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;43.5609578;6.9951255;4;17.0405811;4.5675101;0;0;0;0;4;4;0;0;0;0;4;0;0;0;0;0;4;0;4.0016766;0;0;4;0;0;0;0;0;4;0;4;11.6673843;4;0;0;4;0;0;0;4;5.7204546;4;5;16;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;9;4;0;0;4;0;0;0;4;0;0;0;4;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;4;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;6;0;0;0
2011;2021;7;114;26;16;72;477;66;25;41;101;38;63;310;151;159;362.5693363;44.0992872;10.8060599;33.2932273;83.8614994;25.6510523;58.2104471;234.6085497;96.5273745;138.0811752;26;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;4;0;0;4;0;7;4;7;4;4;0;0;4;4;0;4;4;4;0;0;4;0;0;0;0;4;0;4;4;0;0;5;0;0;0;0;0;5;4;4;8;6;4;4;4;0;0;0;4;0;5;66;0;0;0;0;0;0;0;35;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;6;0;0;4;0;0;12;0;29;17;91;17;5;0;0;4;4;0;14;4;4;0;0;4;0;0;0;0;4;0;4;7;0;0;5;0;0;0;0;0;10;4;8;24;18;30;5;4;0;0;0;32;0;8;44.0992872;0;0;0;0;0;0;0;25.935866;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.7406742;0;5.5921052;0;0;4;0;0;11.2900749;0;24.7763919;15.3211732;82.3734929;10.4349994;4.4660032;0;0;4;4;0;8.9759867;4;4;0;0;4;0;0;0;0;4;0;4;6.1363184;0;0;4;0;0;0;0;0;7.4773914;4;7.1;16.8887432;8.7600949;23.8536628;4;4;0;0;0;20.8609646;0;5.6309099;6;16;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;7;0;0;0;4;4;0;0;5;4;4;0;4;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;4;0;0;0;4;0;0;0;7;4;0;0;6;0;0;0;0;4;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;5;0;0;0
