Haltestellen_No;Y_Koord;X_Koord;Name;Bahnknoten;Bahnlinie_Anz;TramBus_Anz;Seilbahn_Anz;A_Intervall;B_Intervall;Hst_Kat
8502021;2664101.17;1213631.63;Emmenbrücke;1;145;0;0;11.59;0.0;2
8502022;2667079.03;1220534.27;Eschenbach LU;0;61;0;0;27.54;0.0;4
8502023;2666605.37;1222905.25;Ballwil;0;61;0;0;27.54;0.0;4
8502024;2664451.11;1224349.81;Hochdorf;0;61;0;0;27.54;0.0;4
8502025;2663786.56;1226423.42;Baldegg;0;56;0;0;30.0;0.0;4
8502026;2662586.35;1229509.23;Gelfingen;0;56;0;0;30.0;0.0;4
8502027;2661604.13;1230512.52;Hitzkirch;0;56;0;0;30.0;0.0;4
8502028;2663655.37;1214483.83;Emmenbrücke Gersag;0;112;0;0;15.0;0.0;3
8502029;2659471.64;1232894.25;Mosen;0;56;0;0;30.0;0.0;4
8502030;2654420.17;1244171.29;Seon;0;56;0;0;30.0;0.0;4
8502031;2655733.6;1242236.06;Hallwil;0;56;0;0;30.0;0.0;4
8502032;2656399.14;1240730.57;Boniswil;0;56;0;0;30.0;0.0;4
8502033;2657521.16;1237719.11;Birrwil;0;56;0;0;30.0;0.0;4
8502034;2657787.43;1235427.18;Beinwil am See;0;56;0;0;30.0;0.0;4
8502038;2656883.88;1228818.98;Beromünster, Post;0;0;173;0;0.0;9.71;3
8502042;2665214.77;1224090.51;Hochdorf Schönau;0;62;0;0;27.1;0.0;4
8502043;2654522.27;1244951.08;Seon Nord;0;56;0;0;30.0;0.0;4
8502056;2497498.9;1120770.39;Genève-Aéroport, gare routière;0;0;36;0;0.0;46.67;5
8502086;2649684.21;1229417.35;Büron, Dorf;0;0;114;0;0.0;14.74;4
8502087;2666635.93;1225898.74;Hohenrain, Post;0;0;50;0;0.0;33.6;5
8502088;2645644.76;1237374.69;Staffelbach, Gemeindehaus;0;0;56;0;0.0;30.0;5
8502089;2645441.68;1238070.25;Wittwil, Käserei;0;0;56;0;0.0;30.0;5
8502090;2649258.14;1230170.17;Büron, Triengenacker;0;0;90;0;0.0;18.67;4
8502092;2650779.91;1227665.16;Geuensee, Chäppelimatt;0;0;115;0;0.0;14.61;4
8502095;2646374.12;1232130.11;Winikon, Post;0;0;57;0;0.0;29.47;5
8502096;2645871.93;1234623.79;Attelwil, alte Post;0;0;56;0;0.0;30.0;5
8502097;2647371.21;1235549.25;Moosleerau, Abzw.;0;0;56;0;0.0;30.0;5
8502098;2663249.57;1216201.46;Rothenburg, Flecken;0;0;242;0;0.0;6.94;3
8502100;2641193.64;1241352.4;Safenwil;0;26;30;0;64.62;56.0;5
8502101;2644426.82;1243103.95;Kölliken;0;26;0;0;64.62;0.0;0
8502102;2646067.5;1245249.53;Oberentfelden;0;26;0;0;64.62;0.0;0
8502103;2648614.94;1246954.43;Suhr;0;168;0;0;10.0;0.0;3
8502104;2651877.14;1248833.11;Hunzenschwil;0;56;0;0;30.0;0.0;4
8502105;2658584.36;1251024.64;Othmarsingen;1;105;0;0;16.0;0.0;2
8502106;2660112.07;1251826.82;Mägenwil;0;50;0;0;33.6;0.0;4
8502110;2638371.6;1244949.17;Dulliken;0;28;0;0;60.0;0.0;5
8502111;2640808.52;1245200.13;Däniken SO;0;56;42;0;30.0;40.0;4
8502112;2642412.5;1246883.15;Schönenwerd SO;0;56;0;0;30.0;0.0;4
8502113;2646255.73;1249128.7;Aarau;1;523;0;0;3.21;0.0;1
8502114;2651958.17;1250502.51;Rupperswil;0;86;0;0;19.53;0.0;3
8502115;2654667.6;1251859.25;Wildegg;0;84;0;0;20.0;0.0;4
8502116;2654926.21;1255920.93;Schinznach Bad;0;56;0;0;30.0;0.0;4
8502119;2655249.1;1249187.46;Lenzburg;1;312;0;0;5.38;0.0;1
8502120;2638053.78;1239150.94;Küngoldingen;0;26;0;0;64.62;0.0;0
8502121;2639659.52;1241138.16;Walterswil-Striegel;0;26;0;0;64.62;0.0;0
8502122;2643880.5;1241697.3;Kölliken Oberdorf;0;27;30;0;62.22;56.0;5
8502123;2647638.75;1248958.53;Buchs AG;0;112;0;0;15.0;0.0;3
8502128;2654925.64;1253347.67;Holderbank AG;0;56;0;0;30.0;0.0;4
8502157;2771883.76;1204415.82;Fajauna, Tanis;0;0;15;0;0.0;112.0;0
8502159;2582626.14;1199764.94;Ferenbalm, Dorf;0;0;14;0;0.0;120.0;0
8502160;2649869.93;1245855.33;Gränichen;0;112;0;0;15.0;0.0;3
8502161;2651086.35;1242278.85;Teufenthal AG;0;113;0;0;14.87;0.0;3
8502162;2651154.39;1240137.25;Unterkulm;0;112;0;0;15.0;0.0;3
8502163;2651838.93;1238913.16;Oberkulm;0;112;0;0;15.0;0.0;3
8502164;2653426.98;1236851.54;Gontenschwil;0;112;0;0;15.0;0.0;3
8502165;2654047.51;1237082.08;Zetzwil;0;112;0;0;15.0;0.0;3
8502166;2655180.23;1236012.35;Leimbach AG;0;112;0;0;15.0;0.0;3
8502167;2656224.86;1234305.36;Reinach AG Nord;0;112;0;0;15.0;0.0;3
8502168;2656460.27;1233508.96;Reinach AG;0;113;0;0;14.87;0.0;3
8502169;2656837.23;1232493.56;Menziken;0;112;0;0;15.0;0.0;3
8502174;2651002.25;1243848.5;Bleien Liebegg;0;112;0;0;15.0;0.0;3
8502176;2656374.69;1233999.69;Reinach AG Mitte;0;112;0;0;15.0;0.0;3
8502177;2646321.34;1240205.87;Schöftland Nordweg;0;112;0;0;15.0;0.0;3
8502178;2646553.9;1242245.01;Obermuhen;0;112;0;0;15.0;0.0;3
8502179;2646534.56;1242812.12;Mittelmuhen;0;112;0;0;15.0;0.0;3
8502180;2646403.2;1243806.75;Muhen Nord;0;112;0;0;15.0;0.0;3
8502181;2645858.59;1245757.36;Oberentfelden Uerkenbrücke;0;112;0;0;15.0;0.0;3
8502182;2645579.96;1246163.15;Unterentfelden Oberdorf;0;113;0;0;14.87;0.0;3
8502183;2651484.89;1239470.22;Oberkulm Post;0;113;0;0;14.87;0.0;3
8502184;2650457.04;1245291.36;Gränichen Oberdorf;0;112;0;0;15.0;0.0;3
8502185;2668226.69;1244304.47;Bremgarten Isenlauf;0;113;0;0;14.87;0.0;3
8502186;2672500.98;1249618.26;Dietikon Stoffelbach;0;112;0;0;15.0;0.0;3
8502187;2670885.1;1246411.67;Rudolfstetten Hofacker;0;112;0;0;15.0;0.0;3
8502188;2669202.26;1245409.43;Zufikon Hammergut;0;112;0;0;15.0;0.0;3
8502189;2649358.86;1246110.23;Gränichen Töndler;0;112;0;0;15.0;0.0;3
8502190;2583201.1;1201147.81;Ferenbalm, Jerisberg;0;0;14;0;0.0;120.0;0
8502191;2646210.62;1248222.29;Binzenhof;0;112;0;0;15.0;0.0;3
8502192;2646116.22;1247359.2;Distelberg;0;113;0;0;14.87;0.0;3
8502194;2645934.73;1245213.26;Oberentfelden Engelplatz;0;112;0;0;15.0;0.0;3
8502195;2646454.11;1243289.36;Muhen;0;112;0;0;15.0;0.0;3
8502196;2645759.08;1246601.6;Unterentfelden Post;0;112;0;0;15.0;0.0;3
8502197;2646434.61;1241182.5;Hirschthal;0;114;0;0;14.74;0.0;3
8502198;2582893.98;1200854.86;Ferenbalm, Jerisberghof;0;0;14;0;0.0;120.0;0
8502199;2646234.15;1239623.47;Schöftland;0;112;0;0;15.0;0.0;3
8502200;2668624.99;1215200.72;Ebikon;0;56;0;0;30.0;0.0;4
8502201;2672556.2;1219367.81;Gisikon-Root;0;56;0;0;30.0;0.0;4
8502202;2675236.28;1221673.33;Rotkreuz;1;201;0;0;8.36;0.0;1
8502203;2677232.55;1225755.37;Cham;0;115;0;0;14.61;0.0;3
8502204;2681601.28;1225309.24;Zug;1;393;0;0;4.27;0.0;1
8502205;2681858.85;1216971.32;Walchwil;0;56;0;0;30.0;0.0;4
8502206;2682191.04;1227725.11;Baar;0;200;0;0;8.4;0.0;2
8502208;2687130.13;1234843.07;Horgen Oberdorf;0;56;0;0;30.0;0.0;4
8502209;2686180.52;1236828.64;Oberrieden Dorf;0;56;0;0;30.0;0.0;4
8502211;2658043.94;1249017.49;Hendschiken;0;98;0;0;17.14;0.0;3
8502212;2660124.87;1247283.13;Dottikon-Dintikon;0;110;0;0;15.27;0.0;3
8502213;2662803.85;1244511.31;Wohlen AG;1;169;0;0;9.94;0.0;1
8502214;2666294.73;1239737.11;Boswil-Bünzen;0;83;0;0;20.24;0.0;4
8502215;2668186.97;1236587.95;Muri AG;0;112;0;0;15.0;0.0;3
8502216;2670177.45;1233295.79;Benzenschwil;0;42;0;0;40.0;0.0;5
8502217;2671940.91;1230889.8;Mühlau;0;42;0;0;40.0;0.0;5
8502218;2672695.63;1226817.6;Sins;0;57;0;0;29.47;0.0;4
8502219;2673253.19;1224335.47;Oberrüti;0;58;0;0;28.97;0.0;4
8502220;2675206.35;1249372.01;Urdorf;0;112;0;0;15.0;0.0;3
8502221;2675466.67;1245655.64;Birmensdorf ZH;0;112;0;0;15.0;0.0;3
8502222;2677827.46;1242180.77;Bonstetten-Wettswil;0;112;0;0;15.0;0.0;3
8502223;2676186.21;1239143.9;Hedingen;0;112;0;0;15.0;0.0;3
8502224;2676266.21;1236619.84;Affoltern am Albis;0;112;0;0;15.0;0.0;3
8502225;2677128.0;1233072.85;Mettmenstetten;0;56;0;0;30.0;0.0;4
8502226;2677870.58;1230435.4;Knonau;0;56;0;0;30.0;0.0;4
8502227;2678794.92;1227592.31;Steinhausen;0;56;0;0;30.0;0.0;4
8502229;2674888.7;1248265.63;Urdorf Weihermatt;0;112;0;0;15.0;0.0;3
8502230;2679438.4;1226005.68;Zug Chollermüli;0;112;0;0;15.0;0.0;3
8502231;2681253.28;1222410.64;Zug Oberwil;0;56;0;0;30.0;0.0;4
8502237;2658556.36;1255222.09;Lupfig;0;56;0;0;30.0;0.0;4
8502247;2658768.57;1254185.9;Birr;0;56;0;0;30.0;0.0;4
8502248;2668389.26;1244807.14;Bremgarten Obertor;0;112;0;0;15.0;0.0;3
8502265;2659833.68;1238546.05;Meisterschwanden, Oberdorf;0;0;96;0;0.0;17.5;4
8502268;2669553.51;1245610.45;Zufikon Belvédère;0;112;0;0;15.0;0.0;3
8502269;2666048.88;1244671.76;Erdmannlistein;0;57;0;0;29.47;0.0;4
8502270;2672496.81;1250070.54;Bergfrieden;0;112;0;0;15.0;0.0;3
8502271;2664051.19;1244354.08;Wohlen Oberdorf;0;57;0;0;29.47;0.0;4
8502272;2667908.97;1244246.79;Bremgarten West;0;112;0;0;15.0;0.0;3
8502273;2668600.56;1244909.76;Bremgarten;0;115;0;0;14.61;0.0;3
8502274;2669212.61;1245040.74;Zufikon;0;112;0;0;15.0;0.0;3
8502275;2669214.76;1246079.38;Widen Heinrüti;0;112;0;0;15.0;0.0;3
8502276;2670114.92;1246118.42;Berikon-Widen;0;116;0;0;14.48;0.0;3
8502277;2671192.21;1246945.06;Rudolfstetten;0;115;0;0;14.61;0.0;3
8502278;2672308.01;1248651.55;Reppischhof;0;112;0;0;15.0;0.0;3
8502280;2681614.27;1225252.38;Zug, Bahnhofplatz;0;0;353;0;0.0;4.76;2
8502281;2681631.09;1224424.17;Zug, Kolinplatz;0;0;307;0;0.0;5.47;3
8502282;2683879.9;1225664.83;Baar, Talacher;0;0;255;0;0.0;6.59;3
8502283;2685269.87;1225290.1;Edlibach, Nidfuren;0;0;78;0;0.0;21.54;5
8502284;2684680.23;1224320.13;Allenwinden, Dorf;0;0;110;0;0.0;15.27;4
8502285;2685294.83;1222929.84;Neuägeri, Post;0;0;144;0;0.0;11.67;4
8502286;2686719.85;1221370.25;Unterägeri, Zentrum;0;0;183;0;0.0;9.18;3
8502287;2688959.85;1221018.71;Oberägeri, Station;0;0;237;0;0.0;7.09;3
8502288;2685779.84;1226340.26;Edlibach, Dorf;0;0;108;0;0.0;15.56;4
8502291;2682100.72;1222823.77;Schönegg;0;0;0;1;0.0;0.0;5
8502292;2682994.75;1222035.29;Zugerberg;0;0;0;1;0.0;0.0;5
8502293;2685355.67;1225672.14;Edlibach, Bad Schönbrunn;0;0;78;0;0.0;21.54;5
8502294;2687639.92;1221370.16;Unterägeri, Buechli;0;0;120;0;0.0;14.0;4
8502295;2688119.73;1221369.8;Oberägeri, Lohmatt;0;0;120;0;0.0;14.0;4
8502296;2684459.66;1225990.03;Baar, Tobelbrücke-Höllgrotten;0;0;78;0;0.0;21.54;5
8502297;2685459.75;1222500.14;Neuägeri, Rössli;0;0;144;0;0.0;11.67;4
8502298;2682580.05;1224814.85;Zug, Weidstrasse;0;0;111;0;0.0;15.14;4
8502299;2680929.84;1225900.26;Zug, St. Johannes;0;0;111;0;0.0;15.14;4
8502300;2681752.55;1224707.02;Zug Postplatz;0;56;0;0;30.0;0.0;4
8502306;2676669.5;1224737.75;Hünenberg Chämleten;0;56;0;0;30.0;0.0;4
8502350;2634978.06;1236172.17;Vordemwald, Post;0;0;74;0;0.0;22.7;5
8502351;2634566.33;1235551.71;Vordemwald, Chratzernstrasse;0;0;28;0;0.0;60.0;5
8502352;2640212.16;1233631.1;Reiden, Unterdorf;0;0;56;0;0.0;30.0;5
8502353;2638149.66;1234475.05;Brittnau, Ausserdorf;0;0;56;0;0.0;30.0;5
8502354;2638472.2;1234435.1;Brittnau, Schulhaus;0;0;41;0;0.0;40.98;5
8502355;2638771.95;1235083.01;Brittnau, Bifang;0;0;56;0;0.0;30.0;5
8502356;2636505.3;1236411.05;Strengelbach, Schleipfen;0;0;74;0;0.0;22.7;5
8502358;2638466.76;1236539.28;Zofingen, Altachen;0;0;56;0;0.0;30.0;5
8502359;2638578.01;1236046.02;Brittnau, Abzw. Hard;0;0;56;0;0.0;30.0;5
8502361;2635908.03;1240200.15;Oftringen, Perry-Center;0;0;209;0;0.0;8.04;3
8502362;2636956.7;1240549.24;Oftringen, Oberfeld;0;0;56;0;0.0;30.0;5
8502363;2637677.8;1239298.86;Oftringen, Gilam;0;0;56;0;0.0;30.0;5
8502364;2637420.92;1238993.82;Oftringen, Lerchenfeld;0;0;113;0;0.0;14.87;4
8502365;2634283.98;1239474.77;Rothrist, Gemeindehaus;0;0;140;0;0.0;12.0;4
8502366;2634522.06;1234509.8;Vordemwald, Pflegeheim Sennhof;0;0;28;0;0.0;60.0;5
8502367;2641275.22;1239284.19;Mühlethal, Linden;0;0;61;0;0.0;27.54;5
8502368;2642521.9;1239567.94;Uerkheim, Säge;0;0;61;0;0.0;27.54;5
8502369;2638502.9;1238412.14;Zofingen, Spital;0;0;87;0;0.0;19.31;4
8502370;2639257.74;1238622.99;Zofingen, JHCO;0;0;87;0;0.0;19.31;4
8502371;2640403.63;1239079.74;Mühlethal, Weiher;0;0;87;0;0.0;19.31;4
8502374;2639597.75;1235417.77;Wikon, Hotel Adelboden;0;0;56;0;0.0;30.0;5
8502375;2639295.78;1236771.06;Zofingen, Bergli Friedhof;0;0;3;0;0.0;560.0;0
8502378;2634056.23;1239509.37;Rothrist, Sennhof-Dörfli;0;0;146;0;0.0;11.51;4
8502379;2583035.98;1200549.07;Ferenbalm, Rütimatt;0;0;14;0;0.0;120.0;0
8502380;2640267.95;1234737.73;Wikon, Schlossberg;0;0;28;0;0.0;60.0;5
8502381;2636912.22;1239833.18;Oftringen,Kallernhag/Center A1;0;0;112;0;0.0;15.0;4
8502382;2635178.8;1239572.72;Rothrist, Flecken;0;0;112;0;0.0;15.0;4
8502383;2635922.84;1240777.83;Oftringen, Eggenscheide;0;0;153;0;0.0;10.98;4
8502384;2638825.76;1236519.93;Zofingen, Riedtalstrasse;0;0;115;0;0.0;14.61;4
8502385;2639710.68;1238766.2;Zofingen, Bethge;0;0;88;0;0.0;19.09;4
8502386;2638591.28;1236939.22;Zofingen, Römerbad;0;0;115;0;0.0;14.61;4
8502387;2637408.78;1238218.81;Zofingen, Bleiche;0;0;20;0;0.0;84.0;0
8502388;2630778.66;1234336.71;Glashütten, Kirche;0;0;30;0;0.0;56.0;5
8502389;2638193.72;1229521.04;Richenthal, Post;0;0;33;0;0.0;50.91;5
8502390;2639593.7;1231229.35;Langnau bei Reiden, Käserei;0;0;33;0;0.0;50.91;5
8502392;2630732.92;1236215.86;Murgenthal, Moosmatt;0;0;30;0;0.0;56.0;5
8502393;2637337.2;1236200.08;Strengelbach, Burgherr;0;0;28;0;0.0;60.0;5
8502394;2635618.85;1231541.21;Pfaffnau, Brunnmatt;0;0;41;0;0.0;40.98;5
8502395;2639405.94;1232867.01;Reiden, Mehlsecken;0;0;42;0;0.0;40.0;5
8502397;2638377.96;1232924.1;Brittnau, Grod;0;0;41;0;0.0;40.98;5
8502398;2639829.76;1234879.2;Wikon, Kreuzung;0;0;56;0;0.0;30.0;5
8502399;2638502.76;1229923.27;Richenthal, Kirche;0;0;33;0;0.0;50.91;5
8502463;2587961.79;1215201.91;Kappelen, Werdthof;0;0;14;0;0.0;120.0;0
8502465;2715599.8;1093445.82;Pambio-Noranco, Igia;0;0;143;0;0.0;11.75;4
8502466;2691652.72;1117489.08;Russo, Ai Mundaa;0;0;16;0;0.0;105.0;0
8502471;2685774.32;1255102.7;Kloten, Waldeggweg;0;0;56;0;0.0;30.0;5
8502472;2607012.89;1227656.38;Solothurn, Hunnenweg;0;0;41;0;0.0;40.98;5
8502476;2555004.25;1146585.66;Vevey Vignerons;0;82;0;0;20.49;0.0;4
8502477;2704712.76;1231621.77;Rapperswil SG, Glärnischstr.;0;0;56;0;0.0;30.0;5
8502479;2565282.81;1215935.84;Le Pâquier NE, Crêt-du-Puy;0;0;2;0;0.0;840.0;0
8502484;2605004.32;1244644.74;Mervelier, Chapelle;0;0;47;0;0.0;35.74;5
8502485;2573724.22;1253083.09;Porrentruy, Ô Vergers d'Ajoie;0;0;37;0;0.0;45.41;5
8502489;2590921.09;1243217.74;Courtételle, Forge;0;0;56;0;0.0;30.0;5
8502490;2590732.3;1243215.37;Courtételle, Eglise;0;0;29;0;0.0;57.93;5
8502492;2692293.21;1265372.87;Neftenbach, Chlimberg;0;0;6;0;0.0;280.0;0
8502493;2686716.95;1265309.3;Freienstein, Wohnschule;0;0;37;0;0.0;45.41;5
8502494;2708956.17;1262435.07;Hagenbuch ZH, Hagenstal;0;0;28;0;0.0;60.0;5
8502495;2682715.78;1244717.71;Zürich Wollishofen, Bahnhof;0;0;317;0;0.0;5.3;3
8502505;2537122.68;1189362.7;Mauborget, Les Pièces;0;0;17;0;0.0;98.82;0
8502506;2551197.75;1179678.29;Treytorrens, Les Molliettes;0;0;12;0;0.0;140.0;0
8502509;2727974.7;1280214.64;Tägerwilen, Industrie;0;0;52;0;0.0;32.31;5
8502510;2728149.81;1279735.98;Tägerwilen, Sportplatz;0;0;52;0;0.0;32.31;5
8502511;2727269.33;1280122.73;Tägerwilen-Gottlieben, Bahnhof;0;0;52;0;0.0;32.31;5
8502512;2726978.78;1279633.88;Tägerwilen, Ernst-Kreidolfstr.;0;0;52;0;0.0;32.31;5
8502513;2746882.32;1255525.63;St. Gallen, Rosenheimstrasse;0;0;82;0;0.0;20.49;5
8502514;2747556.23;1255876.27;St. Gallen, Hodlerstrasse;0;0;165;0;0.0;10.18;4
8502515;2747536.76;1256112.35;St. Gallen, Kolosseumstrasse;0;0;165;0;0.0;10.18;4
8502516;2745691.0;1254681.83;St. Gallen, Telltreppe;0;0;42;0;0.0;40.0;5
8502517;2746240.27;1255254.25;St. Gallen, Uni/Curtistrasse;0;0;60;0;0.0;28.0;5
8502518;2691953.23;1286615.91;Schaffhausen, Unterdorf;0;0;166;0;0.0;10.12;4
8502519;2691936.09;1287237.86;Schaffhausen, Schlossweiher;0;0;166;0;0.0;10.12;4
8502520;2733405.27;1252679.77;Flawil, Oberglatt;0;0;18;0;0.0;93.33;0
8502521;2733695.06;1252039.27;Flawil, Burgau;0;0;36;0;0.0;46.67;5
8502522;2731695.19;1253007.25;Flawil, Isnyplatz;0;0;56;0;0.0;30.0;5
8502523;2732961.17;1252736.06;Flawil, Glatthalde;0;0;18;0;0.0;93.33;0
8502524;2731707.04;1253081.91;Flawil, Wilerstrasse;0;0;68;0;0.0;24.71;5
8502525;2692331.09;1286465.24;Schaffhausen, Forsthaus;0;0;65;0;0.0;25.85;5
8502526;2691928.9;1286837.95;Schaffhausen, Berghaldenweg;0;0;166;0;0.0;10.12;4
8502527;2691917.9;1285855.91;Herblingen, Bahnhof;0;0;130;0;0.0;12.92;4
8502528;2691477.8;1285672.9;Schaffhausen,E. Homberger-Str.;0;0;130;0;0.0;12.92;4
8502533;2750413.91;1263102.02;Steinach, Bifang;0;0;56;0;0.0;30.0;5
8502534;2700487.16;1228933.32;Freienbach, Sarenbach;0;0;133;0;0.0;12.63;4
8502535;2738784.23;1270601.96;Obersommeri, Dorf;0;0;28;0;0.0;60.0;5
8502536;2644367.17;1200458.78;Schüpfheim, Moosmättili;0;0;14;0;0.0;120.0;0
8502537;2718449.72;1277560.26;Homburg, Löhren;0;0;2;0;0.0;840.0;0
8502538;2718023.21;1278360.13;Homburg, Jagdhaus;0;0;2;0;0.0;840.0;0
8502539;2718173.1;1278662.63;Hörhausen, Haidenhaus;0;0;2;0;0.0;840.0;0
8502540;2718464.03;1278930.94;Hörhausen, Untersalen;0;0;2;0;0.0;840.0;0
8502546;2718841.22;1278841.0;Hörhausen, Obersalen;0;0;2;0;0.0;840.0;0
8502547;2764053.75;1256964.25;Walzenhausen, Unterer Platz;0;0;6;0;0.0;280.0;0
8502549;2724855.93;1269609.99;Weinfelden, Dufourstrasse;0;0;56;0;0.0;30.0;5
8502550;2651464.81;1224420.24;Sursee, Spital;0;0;112;0;0.0;15.0;4
8502551;2652651.15;1225364.87;Schenkon, Zentrum;0;0;59;0;0.0;28.47;5
8502552;2653517.31;1226354.1;Schenkon, Tann;0;0;78;0;0.0;21.54;5
8502553;2671148.32;1241774.01;Unterlunkhofen, Breitenäcker;0;0;115;0;0.0;14.61;4
8502554;2680125.19;1232949.74;Rifferswil, Oberrifferswil;0;0;72;0;0.0;23.33;5
8502555;2672430.8;1235189.21;Rickenbach AG, Zürichstrasse;0;0;57;0;0.0;29.47;5
8502556;2671373.21;1234703.97;Merenschwand, Unterdorf;0;0;57;0;0.0;29.47;5
8502557;2653022.79;1251942.93;Auenstein, Kirche;0;0;43;0;0.0;39.07;5
8502558;2669994.96;1236201.71;Merenschwand, Unterrüti;0;0;57;0;0.0;29.47;5
8502559;2677408.67;1246889.77;Waldegg, Birmensdorferstrasse;0;0;237;0;0.0;7.09;3
8502560;2670479.06;1244885.09;Berikon, Kirche;0;0;99;0;0.0;16.97;4
8502561;2661911.3;1252098.76;Büblikon, Rössli;0;0;56;0;0.0;30.0;5
8502562;2667435.71;1236603.05;Muri AG, Spital;0;0;54;0;0.0;31.11;5
8502563;2668623.86;1236956.89;Muri AG, Bachmatten-Schulhaus;0;0;21;0;0.0;80.0;0
8502564;2665984.1;1235654.9;Buttwil, Schule;0;0;24;0;0.0;70.0;0
8502565;2669878.74;1236888.14;Aristau, Birri;0;0;124;0;0.0;13.55;4
8502566;2669682.82;1238585.11;Aristau, Althäusern;0;0;66;0;0.0;25.45;5
8502567;2669501.89;1240109.03;Rottenschwil, Abzw.;0;0;80;0;0.0;21.0;5
8502568;2668580.7;1242634.06;Hermetschwil, alte Post;0;0;20;0;0.0;84.0;0
8502569;2667473.99;1231671.63;Brunnwil, Weiler;0;0;19;0;0.0;88.42;0
8502570;2670581.1;1241331.83;Rottenschwil, Hecht;0;0;57;0;0.0;29.47;5
8502571;2669826.28;1240773.74;Rottenschwil, Kapelle;0;0;71;0;0.0;23.66;5
8502572;2681216.0;1247161.88;Zürich, Goldbrunnenplatz;0;0;1115;0;0.0;1.51;2
8502573;2670060.14;1232341.76;Wallenschwil, Weiler;0;0;24;0;0.0;70.0;0
8502574;2677208.86;1236898.32;Affoltern a.A., Stigeli;0;0;28;0;0.0;60.0;5
8502575;2669866.29;1246714.8;Widen, Dorf;0;0;132;0;0.0;12.73;4
8502576;2670192.2;1231123.95;Rüstenschwil, Kreuzung;0;0;24;0;0.0;70.0;0
8502577;2669855.94;1237675.18;Aristau, Dorf;0;0;66;0;0.0;25.45;5
8502578;2638845.94;1230207.01;Langnau bei Reiden, Lupfen;0;0;33;0;0.0;50.91;5
8502579;2637940.92;1228714.82;Richenthal, Kurhaus;0;0;33;0;0.0;50.91;5
8502581;2638259.16;1237958.06;Zofingen, Bifangstrasse;0;0;144;0;0.0;11.67;4
8502582;2640897.96;1239112.25;Mühlethal, Milchhüsli;0;0;87;0;0.0;19.31;4
8502583;2642071.82;1239327.02;Uerkheim, Tannacker;0;0;61;0;0.0;27.54;5
8502584;2643143.67;1239455.9;Uerkheim, Abzw. Neudorf;0;0;61;0;0.0;27.54;5
8502585;2725554.02;1269152.91;Weinfelden, Wilerstrasse;0;0;56;0;0.0;30.0;5
8502587;2643746.84;1238638.12;Uerkheim, Oberdorf;0;0;33;0;0.0;50.91;5
8502589;2646940.28;1239410.21;Schöftland, Abzw. Böhler;0;0;34;0;0.0;49.41;5
8502590;2647578.12;1239006.24;Schöftland, Sandplatten;0;0;34;0;0.0;49.41;5
8502591;2648215.94;1238605.01;Schlossrued, Klack;0;0;34;0;0.0;49.41;5
8502592;2649035.25;1238046.68;Schlossrued, Dorf;0;0;34;0;0.0;49.41;5
8502593;2649869.76;1237309.82;Kirchrued, Kirche;0;0;34;0;0.0;49.41;5
8502594;2650834.33;1236492.68;Schmiedrued, Matt;0;0;34;0;0.0;49.41;5
8502595;2650449.7;1235683.66;Schmiedrued, Dorf;0;0;34;0;0.0;49.41;5
8502596;2650666.11;1234860.64;Walde AG, Käserei;0;0;34;0;0.0;49.41;5
8502597;2651418.2;1234135.74;Schiltwald, Firma Michel;0;0;34;0;0.0;49.41;5
8502598;2651495.96;1233487.0;Schiltwald, Wendeplatz;0;0;34;0;0.0;49.41;5
8502599;2724541.06;1269852.79;Weinfelden, Dunantstrasse;0;0;56;0;0.0;30.0;5
8502600;2701614.74;1262099.23;Elsau, Melcher;0;0;141;0;0.0;11.91;4
8502602;2635937.92;1243682.01;Olten, Fustlighalde;0;0;56;0;0.0;30.0;5
8502603;2636264.87;1243715.13;Olten, Höhenstrasse West;0;0;56;0;0.0;30.0;5
8502604;2636439.1;1243756.78;Olten, Höhenstrasse Ost;0;0;56;0;0.0;30.0;5
8502605;2636478.85;1244027.75;Olten, Fustligweg;0;0;56;0;0.0;30.0;5
8502606;2595742.31;1114618.62;Les Collons, Cambuse;0;0;8;0;0.0;210.0;0
8502608;2595846.1;1114308.18;Les Collons, Sporting;0;0;27;0;0.0;62.22;0
8502609;2595844.32;1114749.95;Les Collons, L'Ours;0;0;35;0;0.0;48.0;5
8502610;2595814.75;1115083.91;Les Collons, La Croisée;0;0;35;0;0.0;48.0;5
8502611;2595951.73;1114534.88;Les Collons, Le Grenier;0;0;33;0;0.0;50.91;5
8502614;2632654.74;1243458.02;Wangen b. Olten, Danzmatt;0;0;55;0;0.0;30.55;5
8502616;2722403.97;1276194.13;Hattenhausen, Dorf;0;0;28;0;0.0;60.0;5
8502617;2736748.32;1270606.26;Kümmertshausen, Oberlöwenhaus;0;0;28;0;0.0;60.0;5
8502618;2604808.26;1258964.02;Flüh, Mühle;0;0;57;0;0.0;29.47;5
8502623;2721966.1;1124869.34;Claro, Scubiago;0;0;22;0;0.0;76.36;0
8502624;2722167.33;1123653.78;Claro, Paese;0;0;22;0;0.0;76.36;0
8502625;2722047.33;1124520.18;Claro, San Nazzaro;0;0;22;0;0.0;76.36;0
8502626;2722069.99;1124012.96;Claro, Bivio Ponton;0;0;22;0;0.0;76.36;0
8502627;2722545.9;1123264.95;Claro, Cassero;0;0;22;0;0.0;76.36;0
