Haltestellen_No;Y_Koord;X_Koord;Name;Bahnknoten;Bahnlinie_Anz;TramBus_Anz;Seilbahn_Anz;A_Intervall;B_Intervall;Hst_Kat
8500070;2601539.909279187;1258915.0479940723;Rodersdorf, Station;0;0;84;0;0;20;5
8500071;2610495.80138628;1265897.7169913913;Binningen, Dorenbach;0;0;306;0;0;5.49;3
8500072;2608788.177625314;1261761.1044535954;Oberwil BL, Hüslimatt;0;0;414;0;0;4.06;2
8500073;2611758.852816558;1266742.7806082228;Basel, Aeschenplatz;0;0;1578;0;0;1.06;2
8500076;2613624.9719874663;1262390.3125604535;Münchenstein, Dorf;0;0;224;0;0;7.5;3
8500077;2613582.077780895;1260427.320127111;Arlesheim, Dorf;0;0;335;0;0;5.01;3
8500079;2611246.9149083043;1266739.1205280228;Basel, Heuwaage;0;0;778;0;0;2.16;2
8500080;2623465.2048326153;1255674.9479984026;Talhaus;0;78;0;0;21.54;0;4
8500081;2623072.9458808787;1258449.946386338;Altmarkt;0;78;0;0;21.54;0;4
8500082;2622841.1198409647;1256578.1192395505;Bubendorf;0;78;0;0;21.54;0;4
8500083;2624331.7364102653;1254684.7751472206;Lampenberg-Ramlinsburg;0;78;0;0;21.54;0;4
8500084;2625088.2095647296;1253011.032719462;Hölstein;0;78;0;0;21.54;0;4
8500085;2623643.2099157632;1250443.6339351598;Niederdorf;0;77;0;0;21.82;0;4
8500086;2623426.2175718304;1249079.2168552456;Oberdorf BL;0;77;0;0;21.82;0;4
8500087;2623424.021945517;1248430.0084312696;Waldenburg;0;77;0;0;21.82;0;4
8500088;2623417.9020891828;1249636.9920521192;Oberdorf BL Winkelweg;0;77;0;0;21.82;0;4
8500089;2619740.0289697275;1247011.939420171;Wasserfallen;0;0;0;1;0;0;5
8500090;2612692.016112408;1268617.7938478948;Basel Bad Bf;1;207;0;0;8.12;0;1
8500092;2624838.808467658;1252514.7665014518;Hölstein Süd;0;78;0;0;21.54;0;4
8500093;2624513.984883929;1252053.1114921179;Hölstein Weidbächli;0;77;0;0;21.82;0;4
8500094;2623892.224412872;1251082.8273668676;Hirschlang;0;77;0;0;21.82;0;4
8500095;2613520.925759733;1263223.757870276;Münchenstein, Hofmatt;0;0;279;0;0;6.02;3
8500096;2612813.6802681745;1265173.9815714976;Basel, Dreispitz;0;0;964;0;0;1.74;2
8500097;2619453.8012847174;1248851.1832653272;Reigoldswil LRW;0;0;0;1;0;0;5
8500100;2582048.821930794;1229906.3290992968;Tavannes;1;94;0;0;17.87;0;2
8500101;2584006.297431808;1231611.1816039851;Reconvilier;0;48;0;0;35;0;4
8500102;2587681.0254341606;1231988.9398537045;Malleray-Bévilard;0;47;0;0;35.74;0;4
8500103;2589940.02213826;1232044.2457412914;Sorvilier;0;31;0;0;54.19;0;5
8500104;2592690.866240996;1232190.0554603399;Court;0;31;0;0;54.19;0;5
8500105;2595642.6336564478;1236649.8209371215;Moutier;1;114;0;0;14.74;0;2
8500109;2593308.9394695973;1245721.5607209888;Delémont;1;86;0;0;19.53;0;2
8500113;2604830.006304219;1252074.251179637;Laufen;0;89;0;0;18.88;0;3
8500114;2606928.252232482;1253677.0250642323;Zwingen;0;61;0;0;27.54;0;4
8500115;2611568.2327572787;1254517.8836614564;Grellingen;0;61;0;0;27.54;0;4
8500116;2612429.9964046855;1255869.8499437757;Duggingen;0;60;0;0;28;0;4
8500117;2612396.8924007206;1257460.0641074348;Aesch;0;61;0;0;27.54;0;4
8500118;2612998.655666789;1259781.466993937;Dornach-Arlesheim;0;61;0;0;27.54;0;4
8500119;2613481.208076542;1262537.6412056573;Münchenstein;0;61;0;0;27.54;0;4
8500120;2590878.8522146777;1243565.6912943283;Courtételle;0;28;0;0;60;0;5
8500121;2588854.204601255;1242707.637133784;Courfaivre;0;28;0;0;60;0;5
8500122;2585505.33808543;1242893.5915711625;Bassecourt;0;56;0;0;30;0;4
8500123;2582666.925361438;1242730.0305652097;Glovelier;1;86;0;0;19.53;0;2
8500124;2579402.875409962;1246353.1518154053;St-Ursanne;0;56;0;0;30;0;4
8500125;2576265.8120041317;1250543.9803512925;Courgenay;0;56;0;0;30;0;4
8500126;2572943.9441455468;1252316.3263387259;Porrentruy;1;102;0;0;16.47;0;2
8500127;2571098.7938712705;1256198.0032165232;Courtemaîche;0;30;0;0;56;0;5
8500128;2568193.086423336;1260299.5318479969;Boncourt;0;30;0;0;56;0;5
8500135;2586032.2281673155;1232008.1755712877;Pontenet;0;48;0;0;35;0;4
8500136;2612823.6644182876;1265257.61666269;Basel Dreispitz;0;61;0;0;27.54;0;4
8500138;2610106.2767076837;1269480.8860967276;Basel, St-Louis Grenze;0;0;225;0;0;7.47;3
8500141;2571260.7969825002;1254406.6735860833;Courchavon;0;29;0;0;57.93;0;5
8500143;2570557.9162650667;1257762.6272375693;Grandgourt;0;30;0;0;56;0;5
8500144;2569196.0495732515;1258815.966756307;Buix;0;30;0;0;56;0;5
8500146;2611204.8346444494;1266101.2634155503;Basel, Bhfeingang Gundeldingen;0;0;247;0;0;6.8;3
8500147;2611998.9787005866;1265700.3125208332;Basel, Heiliggeistkirche;0;0;471;0;0;3.57;2
8500159;2596273.8916004654;1226770.020383618;Grenchen Nord;0;57;0;0;29.47;0;4
8500160;2610971.977848469;1266226.9165732753;Basel, IWB;0;0;471;0;0;3.57;2
8500161;2611712.0005871262;1265804.2565892627;Basel, Tellplatz;0;0;472;0;0;3.56;2
8500162;2575311.8030188386;1230218.8829842894;Tramelan-Dessous;0;45;0;0;37.33;0;4
8500164;2573780.074224214;1230338.758226915;Tramelan-Chalet;0;32;0;0;52.5;0;5
8500165;2571040.1299599917;1230194.093428231;Le Pied-d'Or;0;32;0;0;52.5;0;5
8500167;2566954.2913398915;1229223.092234467;Les Breuleux-Eglise;0;32;0;0;52.5;0;5
8500169;2565691.179185474;1232630.2450153106;Muriaux;0;44;0;0;38.18;0;4
8500170;2574773.76978652;1230263.1761590482;Tramelan;0;45;0;0;37.33;0;4
8500171;2573098.744956086;1230429.3115258233;Les Reussilles;0;32;0;0;52.5;0;5
8500172;2568684.9725969466;1230020.29506081;La Chaux-des-Breuleux;0;32;0;0;52.5;0;5
8500173;2567160.811054452;1228924.0964602507;Les Breuleux;0;32;0;0;52.5;0;5
8500174;2563510.6674637957;1230418.2356466656;Le Noirmont;1;72;0;0;23.33;0;3
8500175;2562268.950771591;1228177.743354343;Le Creux-des-Biches;0;33;0;0;50.91;0;5
8500176;2560856.7180160554;1227162.1613007747;Le Boéchet;0;33;0;0;50.91;0;5
8500177;2559636.6582873375;1225241.942768767;Les Bois;0;33;0;0;50.91;0;5
8500178;2558727.7113711615;1221445.3440495746;La Ferrière;0;31;0;0;54.19;0;5
8500179;2557886.9794993065;1219164.2131173327;La Cibourg;0;31;0;0;54.19;0;5
8500180;2558906.9060850013;1223508.121128309;La Large-Journée;0;31;0;0;54.19;0;5
8500181;2559052.9186140504;1222557.6505420047;La Chaux-d'Abel;0;31;0;0;54.19;0;5
8500184;2554342.799676372;1217118.0485854624;La Chaux-de-Fonds-Est;0;31;0;0;54.19;0;5
8500186;2576586.7039235295;1252639.3001781302;Alle;0;43;0;0;39.07;0;4
8500187;2578735.2761595645;1255788.70230844;Vendlincourt;0;36;0;0;46.67;0;5
8500188;2578649.1230143625;1258173.2840639213;Bonfol;0;36;0;0;46.67;0;5
8500189;2611468.9186954233;1265950.1062279474;Basel, Solothurnerstrasse;0;0;247;0;0;6.8;3
8500190;2565672.3631230514;1231369.021326086;Les Emibois;0;44;0;0;38.18;0;4
8500191;2566382.300148928;1233847.259240096;Saignelégier;0;44;0;0;38.18;0;4
8500192;2567882.0619899565;1234793.3039059357;Le Bémont;0;30;0;0;56;0;5
8500193;2611093.928125291;1266471.8689826597;Basel, Markthalle;0;0;931;0;0;1.8;2
8500194;2571261.7237040317;1236316.997262022;Pré-Petitjean;0;30;0;0;56;0;5
8500195;2574389.9739247044;1237169.1662331063;La Combe;0;31;0;0;54.19;0;5
8500196;2576199.1524709067;1238524.010846275;Bollement;0;31;0;0;54.19;0;5
8500199;2578814.8008661573;1240362.877654814;Combe-Tabeillon;0;30;0;0;56;0;5
8500200;2592536.8987103375;1224515.8179602777;Pieterlen;0;56;0;0;30;0;4
8500201;2594535.937172783;1225401.582567339;Lengnau;0;56;0;0;30;0;4
8500202;2596934.027150723;1226438.329405511;Grenchen Süd;0;85;0;0;19.76;0;3
8500203;2599221.7327958504;1227117.6274973948;Bettlach;0;56;0;0;30;0;4
8500204;2601363.8991153706;1227748.8564520183;Selzach;0;56;0;0;30;0;4
8500205;2605244.974810915;1228671.6229556026;Bellach;0;56;0;0;30;0;4
8500206;2607069.7960969917;1228430.0148348697;Solothurn West;0;103;0;0;16.31;0;3
8500207;2607884.122471316;1228183.9947268874;Solothurn;1;358;0;0;4.69;0;1
8500208;2610975.008557861;1229595.9212514933;Luterbach-Attisholz;0;56;0;0;30;0;4
8500209;2613655.018952831;1229720.8504245644;Deitingen;0;56;0;0;30;0;4
8500210;2616478.032656945;1231261.5641723995;Wangen an der Aare;0;56;0;0;30;0;4
8500211;2619385.9230311783;1235537.7944558791;Niederbipp;1;168;0;0;10;0;2
8500212;2620518.9641205464;1237167.8146900078;Oensingen;1;252;0;0;6.67;0;1
8500213;2625189.0808785697;1239440.7140307173;Oberbuchsiten;0;56;0;0;30;0;4
8500214;2627243.953809246;1240511.6654686013;Egerkingen;0;56;0;0;30;0;4
8500215;2630627.1008308316;1242241.0045711063;Hägendorf;0;56;0;0;30;0;4
8500216;2632474.710170545;1243488.8347250167;Wangen bei Olten;0;56;0;0;30;0;4
8500217;2634689.287941982;1244296.5399649497;Olten Hammer;0;56;0;0;30;0;4
8500218;2635441.1041859216;1244683.2285424466;Olten;1;532;0;0;3.16;0;1
8500220;2592344.0565501065;1218641.7868824753;Dotzigen;0;40;0;0;42;0;5
8500221;2594886.683653893;1220805.9350969775;Büren an der Aare;0;40;0;0;42;0;5
8500230;2604749.0917089493;1226594.0981491497;Lüsslingen, Käserei;0;0;41;0;0;40.98;5
8500231;2604206.6764563313;1226280.178643979;Nennigkofen, Rössli;0;0;41;0;0;40.98;5
8500233;2611534.183685548;1259472.0154879438;Reinach BL, Süd;0;0;277;0;0;6.06;3
8500234;2612316.238425296;1261743.7922914748;Reinach BL, Surbaum;0;0;276;0;0;6.09;3
8500235;2613013.7854694542;1264603.2434843516;Münchenstein, Freilager;0;0;276;0;0;6.09;3
8500236;2612000.285705557;1266394.6871103577;Basel, Denkmal;0;0;243;0;0;6.91;3
8500237;2611562.86322839;1266999.9090806188;Basel, Bankverein;0;0;1663;0;0;1.01;2
8500254;2611517.861679009;1269632.3391487508;Basel, Wiesenplatz;0;0;192;0;0;8.75;3
8500255;2611931.9247881165;1257656.245057057;Aesch BL, Dorf;0;0;298;0;0;5.64;3
8500256;2615713.1294034896;1263986.0127146929;Muttenz, Dorf;0;0;336;0;0;5;3
8500260;2601362.160807901;1235747.0906010042;Crémines-Zoo;0;28;0;0;60;0;5
8500261;2605633.9785322757;1229669.8997951762;Langendorf;0;47;0;0;35.74;0;4
8500262;2602337.871701706;1229738.992451825;Lommiswil;0;38;0;0;44.21;0;5
8500263;2602754.992344573;1231116.7647031902;Im Holz;0;32;0;0;52.5;0;5
8500264;2604175.0530320983;1231681.6914425239;Oberdorf SO;0;32;0;0;52.5;0;5
8500265;2602010.232054317;1234951.005387704;Gänsbrunnen;0;32;0;0;52.5;0;5
8500266;2600886.753680797;1237199.0035960102;Corcelles BE;0;29;0;0;57.93;0;5
8500267;2599749.1812788933;1237186.838002839;Crémines;0;28;0;0;60;0;5
8500268;2598765.060300564;1236987.0732983414;Grandval;0;28;0;0;60;0;5
8500272;2608085.1050704136;1229045.8841030807;Solothurn Sternen;0;56;0;0;30;0;4
8500273;2608420.0312704034;1229469.7078820157;St. Katharinen;0;56;0;0;30;0;4
8500274;2608879.310063189;1229977.1172472911;Feldbrunnen;0;56;0;0;30;0;4
8500275;2609690.345266956;1230836.999023824;Bei den Weihern;0;56;0;0;30;0;4
8500280;2607822.79518857;1228789.1617201199;Solothurn Baseltor;0;56;0;0;30;0;4
8500283;2610151.057527237;1231132.1615816643;Riedholz;0;56;0;0;30;0;4
8500285;2611966.9678692026;1232038.7307777335;Flumenthal;0;56;0;0;30;0;4
8500286;2613267.0459408294;1232853.7454498394;Attiswil;0;56;0;0;30;0;4
8500287;2615705.2763628475;1233572.8759212862;Wiedlisbach;0;56;0;0;30;0;4
8500288;2616829.2331437366;1234327.7332569316;Oberbipp;0;56;0;0;30;0;4
8500289;2618144.9318418107;1234774.8649486082;Buchli;0;56;0;0;30;0;4
8500292;2619369.888472529;1239209.0100493317;Klus;0;56;0;0;30;0;4
8500293;2618874.1889469386;1239770.8792962907;Thalbrücke;0;56;0;0;30;0;4
8500294;2619303.325164775;1240261.7836982221;Balsthal;0;56;0;0;30;0;4
8500300;2621495.8387336903;1265359.6618171665;Kaiseraugst;0;63;0;0;26.67;0;4
8500301;2626612.2417599424;1266787.5493525085;Rheinfelden;0;118;0;0;14.24;0;3
8500302;2629745.2194725717;1267985.422186701;Möhlin;0;65;0;0;25.85;0;4
8500303;2635455.882314767;1266441.5554564362;Mumpf;0;57;0;0;29.47;0;4
8500304;2641502.021595852;1264859.2937896068;Eiken;0;30;0;0;56;0;5
8500305;2643276.8978043837;1262008.5327803297;Frick;0;86;0;0;19.53;0;3
8500309;2658052.5708174743;1259196.636159128;Brugg AG;1;281;0;0;5.98;0;1
8500313;2624797.8090690738;1266192.4775156055;Rheinfelden Augarten;0;61;0;0;27.54;0;4
8500320;2638412.09211392;1265783.7579480137;Stein-Säckingen;1;92;0;0;18.26;0;2
8500322;2646862.124461015;1267864.4962657157;Laufenburg;0;28;0;0;60;0;5
8500329;2659290.8904276877;1272494.6786986683;Koblenz;1;96;0;0;17.5;0;2
8500371;2632490.8473105016;1243509.1581225966;Wangen bei Olten, Bahnhof;0;0;42;0;0;40;5
8500380;2629502.107897735;1240703.2270707707;Gunzgen, Zentrum;0;0;114;0;0;14.74;4
8500381;2630562.854700004;1242049.107041528;Hägendorf, Bodenmatt;0;0;86;0;0;19.53;4
8500382;2628663.8094051126;1239893.2823818852;Härkingen, Pflug;0;0;114;0;0;14.74;4
8500383;2630739.824622123;1241448.1926106683;Kappel SO, Kreuz;0;0;165;0;0;10.18;4
8500385;2626911.32117522;1239113.0496077957;Neuendorf, Kirche;0;0;139;0;0;12.09;4
8500386;2624979.956087276;1238438.0944572682;Niederbuchsiten, Sonne;0;0;56;0;0;30;5
8500387;2631662.882462434;1243336.1332772127;Rickenbach SO, Dorf;0;0;123;0;0;13.66;4
8500388;2633541.0190193467;1249162.2321035264;Wisen SO, Kirche;0;0;22;0;0;76.36;0
8500453;2607859.060722513;1227592.9460933562;Solothurn, Spital;0;0;130;0;0;12.92;4
8500454;2603665.745236156;1229181.98306102;Bellach, Breitenfeld;0;0;56;0;0;30;5
8500455;2605761.1191997444;1229790.0916514087;Langendorf, Ladendorf;0;0;140;0;0;12;4
8500456;2604717.727932168;1231035.1487260158;Oberdorf SO, Endhalt;0;0;112;0;0;15;4
8500457;2606951.7387270774;1231061.1085723653;Rüttenen, Dorf;0;0;84;0;0;20;5
8500458;2608640.7127842586;1227931.9994489625;Zuchwil, Rainstrasse;0;0;56;0;0;30;5
8500459;2612086.209417914;1224853.152321675;Kriegstetten, Dorfplatz;0;0;151;0;0;11.13;4
8500460;2611785.0040440992;1223591.037071206;Recherswil, Dorf;0;0;108;0;0;15.56;4
8500461;2612398.9544535857;1224472.2361724775;Halten, Käserei;0;0;10;0;0;168;0
8500462;2614992.211404455;1222919.1585229437;Heinrichswil;0;0;10;0;0;168;0
8500463;2615849.1958093243;1223154.2841346844;Winistorf, Mösli;0;0;14;0;0;120;0
8500464;2617814.2041816628;1224858.7072863402;Burgäschi;0;0;7;0;0;240;0
8500465;2618836.2490697852;1223399.98845243;Steinhof SO;0;0;10;0;0;168;0
8500466;2614883.2955767144;1223961.2718700455;Hersiwil, Dorf;0;0;7;0;0;240;0
8500467;2609130.2199090263;1228257.6955428661;Zuchwil, Kornfeld;0;0;224;0;0;7.5;3
8500468;2610151.147753521;1227865.1067985476;Zuchwil, Mc Donald's;0;0;223;0;0;7.53;3
8500476;2617123.7754252846;1225530.082290245;Aeschi SO, Dorf;0;0;61;0;0;27.54;5
8500477;2617062.983636739;1227014.3402295;Bolken, Dorf;0;0;57;0;0;29.47;5
8500478;2615117.1770081744;1226007.948245735;Hüniken;0;0;55;0;0;30.55;5
8500479;2619171.257193637;1225972.1224055353;Niederönz, Post;0;0;36;0;0;46.67;5
8500480;2618578.867771795;1228177.1120548344;Röthenbach b. H., Post;0;0;47;0;0;35.74;5
8500485;2611164.7095559337;1227106.908159562;Derendingen, Pestalozziplatz;0;0;126;0;0;13.33;4
8500487;2607890.7597374837;1229876.0074989812;St. Niklaus SO;0;0;56;0;0;30;5
8500488;2613877.942989965;1225742.8971330186;Horriwil, Post;0;0;62;0;0;27.1;5
8500490;2605779.1512505915;1230100.8493994812;Langendorf, Chutz;0;0;140;0;0;12;4
8500494;2607230.233959487;1228580.07246905;Solothurn, Amthausplatz;0;0;478;0;0;3.51;2
8500497;2616071.2444104147;1222416.0029274542;Winistorf, Dorf;0;0;7;0;0;240;0
8500498;2608793.9166572983;1228346.8009697644;Zuchwil, Aarmatt;0;0;168;0;0;10;4
8500550;2657903.1458736868;1259799.9412238277;Brugg AG, Brücke;0;0;249;0;0;6.75;3
8500551;2655324.8501339843;1259077.9910790639;Bözberg, Haldensteinstrasse;0;0;45;0;0;37.33;5
8500552;2658866.860812976;1262220.0938601454;Rüfenach AG, Hinterrein;0;0;41;0;0;40.98;5
8500553;2651316.8559316495;1254707.0511154672;Oberflachs, Kasteln;0;0;46;0;0;36.52;5
8500554;2654431.151716578;1260315.7056648163;Bözberg, Kirchbözberg;0;0;43;0;0;39.07;5
8500555;2659907.9757875088;1261596.1966133683;Lauffohr, Dorf;0;0;98;0;0;17.14;4
8500556;2652244.218509658;1268001.253640957;Mettau, Linde;0;0;56;0;0;30;5
8500557;2651788.7054693466;1268363.2917352915;Mettau, Post;0;0;38;0;0;44.21;5
8500558;2653169.9633700475;1263172.6357942952;Mönthal, Unterdorf;0;0;38;0;0;44.21;5
8500559;2657181.114634258;1259618.792953823;Umiken, Mühlehalde;0;0;188;0;0;8.94;3
8500560;2652153.224874168;1267045.9683351994;Oberhofen AG, Ausserdorf;0;0;41;0;0;40.98;5
8500561;2656540.8029329684;1262994.7549509997;Remigen, Zentrum;0;0;76;0;0;22.11;5
8500562;2656434.266634295;1260256.8639475198;Riniken, Post;0;0;39;0;0;43.08;5
8500563;2656468.661360081;1260695.9531634885;Riniken, Gemeindehaus;0;0;39;0;0;43.08;5
8500564;2657759.056360567;1262352.162911994;Rüfenach AG, Dorf;0;0;40;0;0;42;5
8500565;2652753.2371032313;1259136.2306917;Bözberg, Neustalden;0;0;88;0;0;19.09;4
8500566;2659722.8763471358;1263040.272592997;Stilli, Villigerstrasse;0;0;56;0;0;30;5
8500567;2650369.7104977365;1254440.85153516;Thalheim AG, Post;0;0;23;0;0;73.04;0
8500568;2654308.292191675;1262484.1407329915;Remigen, Abzw. Ueberthal;0;0;38;0;0;44.21;5
8500569;2652731.8416016772;1264720.729169865;Gansingen, Oberbüren;0;0;37;0;0;45.41;5
8500570;2654233.235385506;1259379.7747072005;Bözberg, Ursprung;0;0;43;0;0;39.07;5
8500571;2653738.1139070764;1254394.1829963978;Veltheim AG, Unterdorf;0;0;71;0;0;23.66;5
8500572;2658507.174266874;1263896.310754121;Villigen, Post;0;0;56;0;0;30;5
8500573;2654111.0124021447;1257199.2168945335;Schinznach Dorf, Wallbach;0;0;61;0;0;27.54;5
8500574;2654370.086157435;1253101.2670051975;Veltheim AG, Wildenstein;0;0;37;0;0;45.41;5
8500575;2655917.220972243;1257733.261585112;Brugg AG, Aare AG;0;0;38;0;0;44.21;5
8500576;2658633.696150353;1258980.2064382192;Windisch, Zentrum;0;0;141;0;0;11.91;4
8500577;2659439.7262074086;1259425.0089975144;Windisch, Löwen;0;0;28;0;0;60;5
8500578;2659189.7244298593;1259242.261246409;Windisch, Reformierte Kirche;0;0;56;0;0;30;5
8500579;2653238.353755994;1260385.9094512502;Bözberg, Egenwil;0;0;43;0;0;39.07;5
8500580;2654333.1125385594;1258976.958237859;Bözberg, Vierlinden;0;0;45;0;0;37.33;5
8500581;2652228.2377627552;1254708.3475336125;Oberflachs, Mitteldorf;0;0;45;0;0;37.33;5
8500582;2649723.022311531;1261966.0257936374;Elfingen, Sternen;0;0;36;0;0;46.67;5
8500583;2643269.9331315476;1261940.9897134472;Frick, Bahnhof;0;0;266;0;0;6.32;3
8500584;2637331.291510358;1264712.0795483268;Obermumpf, Alte Post;0;0;45;0;0;37.33;5
8500585;2646684.240641768;1263244.081447924;Ittenthal, Dorfmitte;0;0;30;0;0;56;5
8500586;2639674.72876133;1262670.765981117;Schupfart, Dorf;0;0;45;0;0;37.33;5
8500588;2649008.9524793546;1267352.0781651444;Rheinsulz, Dorf;0;0;32;0;0;52.5;5
8500589;2649684.864049896;1265699.177676101;Sulz AG, Bütz;0;0;32;0;0;52.5;5
8500591;2646395.30072754;1255215.053046136;Asp AG, Abzw.;0;0;61;0;0;27.54;5
8500592;2646292.2518346678;1252533.293711371;Küttigen, Abzw. Giebel;0;0;61;0;0;27.54;5
8500593;2643546.2575703077;1255662.85451264;Oberhof, Rohr;0;0;37;0;0;45.41;5
8500595;2646900.2009517867;1261266.9348256893;Hornussen, Unterdorf;0;0;59;0;0;28.47;5
8500596;2631663.2134406758;1239955.2024878392;Boningen, Kreuzplatz;0;0;40;0;0;42;5
8500597;2616777.2443524105;1243854.1671002032;Ramiswil, Dorf;0;0;46;0;0;36.52;5
8500598;2635332.116635204;1244409.2906457107;Olten, Postplatz;0;0;369;0;0;4.55;2
8500599;2641385.710877117;1253232.1596013492;Salhöhe;0;0;53;0;0;31.7;5
8500650;2594981.6755529842;1245709.7691422934;Courroux, poste;0;0;94;0;0;17.87;4
8500651;2598358.69988886;1244234.2308302596;Vicques, poste;0;0;118;0;0;14.24;4
8500652;2584706.316379429;1246855.9032225085;Montavon, village;0;0;36;0;0;46.67;5
8500653;2572687.7797509385;1244567.8965686525;Ocourt;0;0;12;0;0;140;0
8500654;2592525.105011557;1253712.3352914753;Roggenburg, Dorf;0;0;46;0;0;36.52;5
8500655;2602543.2140774354;1247909.0539480492;Bärschwil, Dorf;0;0;44;0;0;38.18;5
8500656;2570835.6806977894;1241996.7645113026;Epiquerez, village;0;0;12;0;0;140;0
8500657;2578105.322209883;1244479.0648245288;Montenol, école;0;0;15;0;0;112;0
8500658;2575541.758272523;1242715.8852595112;Epauvillers, poste;0;0;16;0;0;105;0
8500659;2583056.0909342985;1244202.1647308408;Boécourt, bureau communal;0;0;52;0;0;32.31;5
8500660;2584015.8938118;1246210.3208571195;Séprais;0;0;36;0;0;46.67;5
8500662;2571411.7724384656;1259685.0740358455;Montignez;0;0;20;0;0;84;0
8500663;2604924.269875402;1245426.7218061364;Montsevelier, poste;0;0;93;0;0;18.06;4
8500664;2590587.7505023913;1250870.7102153443;Movelier, poste;0;0;31;0;0;54.19;5
8500665;2602803.769619091;1241946.288142343;Vermes, poste;0;0;23;0;0;73.04;0
8500666;2592968.762816743;1242186.8426755718;Châtillon JU, bas du village;0;0;32;0;0;52.5;5
8500667;2596334.0734602544;1245632.9351711294;Courcelon;0;0;94;0;0;17.87;4
8500668;2589237.7688615844;1245262.8698279737;Develier, poste;0;0;45;0;0;37.33;5
8500669;2592972.2331434973;1243947.1658368653;Rossemaison, école/poste;0;0;31;0;0;54.19;5
8500671;2588865.801799101;1245241.88148172;Develier, Sur Cré;0;0;21;0;0;80;0
8500673;2609077.176986661;1255080.9412030275;Nenzlingen, Unterdorf;0;0;26;0;0;64.62;0
8500674;2619381.247271409;1240318.961473593;Balsthal, Bahnhof;0;0;127;0;0;13.23;4
8500676;2592819.8147060936;1235909.9250653975;Perrefitte, poste;0;0;28;0;0;60;5
