"ERHJAHR";"PUBJAHR";"GDENR";"GDE_HISTID";"B08T";"B08S1";"B08S2";"B08S3";"B08EMPT";"B08EMPTS1";"B08EMPFS1";"B08EMPMS1";"B08EMPTS2";"B08EMPFS2";"B08EMPMS2";"B08EMPTS3";"B08EMPFS3";"B08EMPMS3";"B08VZAT";"B08VZATS1";"B08VZAFS1";"B08VZAMS1";"B08VZATS2";"B08VZAFS2";"B08VZAMS2";"B08VZATS3";"B08VZAFS3";"B08VZAMS3";"B08OFT";"B08PRT";"B08NMT";"B08UMT";"B08EMPOFT";"B08EMPOFF";"B08EMPOFM";"B08EMPPRT";"B08EMPPRF";"B08EMPPRM";"B08VZAOFT";"B08VZAOFF";"B08VZAOFM";"B08VZAPRT";"B08VZAPRF";"B08VZAPRM";"B08EMPNMT";"B08EMPNMF";"B08EMPNMM";"B08EMPUMT";"B08EMPUMF";"B08EMPUMM";"B08VZANMT";"B08VZANMF";"B08VZANMM";"B08VZAUMT";"B08VZAUMF";"B08VZAUMM";"B0801AS";"B0802AS";"B0803AS";"B0805AS";"B0806AS";"B0807AS";"B0808AS";"B0809AS";"B0810AS";"B0811AS";"B0812AS";"B0813AS";"B0814AS";"B0815AS";"B0816AS";"B0817AS";"B0818AS";"B0819AS";"B0820AS";"B0821AS";"B0822AS";"B0823AS";"B0824AS";"B0825AS";"B0826AS";"B0827AS";"B0828AS";"B0829AS";"B0830AS";"B0831AS";"B0832AS";"B0833AS";"B0835AS";"B0836AS";"B0837AS";"B0838AS";"B0839AS";"B0841AS";"B0842AS";"B0843AS";"B0845AS";"B0846AS";"B0847AS";"B0849AS";"B0850AS";"B0851AS";"B0852AS";"B0853AS";"B0855AS";"B0856AS";"B0858AS";"B0859AS";"B0860AS";"B0861AS";"B0862AS";"B0863AS";"B0864AS";"B0865AS";"B0866AS";"B0868AS";"B0869AS";"B0870AS";"B0871AS";"B0872AS";"B0873AS";"B0874AS";"B0875AS";"B0877AS";"B0878AS";"B0879AS";"B0880AS";"B0881AS";"B0882AS";"B0884AS";"B0885AS";"B0886AS";"B0887AS";"B0888AS";"B0890AS";"B0891AS";"B0892AS";"B0893AS";"B0894AS";"B0895AS";"B0896AS";"B0801EMP";"B0802EMP";"B0803EMP";"B0805EMP";"B0806EMP";"B0807EMP";"B0808EMP";"B0809EMP";"B0810EMP";"B0811EMP";"B0812EMP";"B0813EMP";"B0814EMP";"B0815EMP";"B0816EMP";"B0817EMP";"B0818EMP";"B0819EMP";"B0820EMP";"B0821EMP";"B0822EMP";"B0823EMP";"B0824EMP";"B0825EMP";"B0826EMP";"B0827EMP";"B0828EMP";"B0829EMP";"B0830EMP";"B0831EMP";"B0832EMP";"B0833EMP";"B0835EMP";"B0836EMP";"B0837EMP";"B0838EMP";"B0839EMP";"B0841EMP";"B0842EMP";"B0843EMP";"B0845EMP";"B0846EMP";"B0847EMP";"B0849EMP";"B0850EMP";"B0851EMP";"B0852EMP";"B0853EMP";"B0855EMP";"B0856EMP";"B0858EMP";"B0859EMP";"B0860EMP";"B0861EMP";"B0862EMP";"B0863EMP";"B0864EMP";"B0865EMP";"B0866EMP";"B0868EMP";"B0869EMP";"B0870EMP";"B0871EMP";"B0872EMP";"B0873EMP";"B0874EMP";"B0875EMP";"B0877EMP";"B0878EMP";"B0879EMP";"B0880EMP";"B0881EMP";"B0882EMP";"B0884EMP";"B0885EMP";"B0886EMP";"B0887EMP";"B0888EMP";"B0890EMP";"B0891EMP";"B0892EMP";"B0893EMP";"B0894EMP";"B0895EMP";"B0896EMP";"B0801VZA";"B0802VZA";"B0803VZA";"B0805VZA";"B0806VZA";"B0807VZA";"B0808VZA";"B0809VZA";"B0810VZA";"B0811VZA";"B0812VZA";"B0813VZA";"B0814VZA";"B0815VZA";"B0816VZA";"B0817VZA";"B0818VZA";"B0819VZA";"B0820VZA";"B0821VZA";"B0822VZA";"B0823VZA";"B0824VZA";"B0825VZA";"B0826VZA";"B0827VZA";"B0828VZA";"B0829VZA";"B0830VZA";"B0831VZA";"B0832VZA";"B0833VZA";"B0835VZA";"B0836VZA";"B0837VZA";"B0838VZA";"B0839VZA";"B0841VZA";"B0842VZA";"B0843VZA";"B0845VZA";"B0846VZA";"B0847VZA";"B0849VZA";"B0850VZA";"B0851VZA";"B0852VZA";"B0853VZA";"B0855VZA";"B0856VZA";"B0858VZA";"B0859VZA";"B0860VZA";"B0861VZA";"B0862VZA";"B0863VZA";"B0864VZA";"B0865VZA";"B0866VZA";"B0868VZA";"B0869VZA";"B0870VZA";"B0871VZA";"B0872VZA";"B0873VZA";"B0874VZA";"B0875VZA";"B0877VZA";"B0878VZA";"B0879VZA";"B0880VZA";"B0881VZA";"B0882VZA";"B0884VZA";"B0885VZA";"B0886VZA";"B0887VZA";"B0888VZA";"B0890VZA";"B0891VZA";"B0892VZA";"B0893VZA";"B0894VZA";"B0895VZA";"B0896VZA";"B0801KB1";"B0801KB2";"B0801KB3";"B0801KB4";"B0802KB1";"B0802KB2";"B0802KB3";"B0802KB4";"B0803KB1";"B0803KB2";"B0803KB3";"B0803KB4";"B0805KB1";"B0805KB2";"B0805KB3";"B0805KB4";"B0806KB1";"B0806KB2";"B0806KB3";"B0806KB4";"B0807KB1";"B0807KB2";"B0807KB3";"B0807KB4";"B0808KB1";"B0808KB2";"B0808KB3";"B0808KB4";"B0809KB1";"B0809KB2";"B0809KB3";"B0809KB4";"B0810KB1";"B0810KB2";"B0810KB3";"B0810KB4";"B0811KB1";"B0811KB2";"B0811KB3";"B0811KB4";"B0812KB1";"B0812KB2";"B0812KB3";"B0812KB4";"B0813KB1";"B0813KB2";"B0813KB3";"B0813KB4";"B0814KB1";"B0814KB2";"B0814KB3";"B0814KB4";"B0815KB1";"B0815KB2";"B0815KB3";"B0815KB4";"B0816KB1";"B0816KB2";"B0816KB3";"B0816KB4";"B0817KB1";"B0817KB2";"B0817KB3";"B0817KB4";"B0818KB1";"B0818KB2";"B0818KB3";"B0818KB4";"B0819KB1";"B0819KB2";"B0819KB3";"B0819KB4";"B0820KB1";"B0820KB2";"B0820KB3";"B0820KB4";"B0821KB1";"B0821KB2";"B0821KB3";"B0821KB4";"B0822KB1";"B0822KB2";"B0822KB3";"B0822KB4";"B0823KB1";"B0823KB2";"B0823KB3";"B0823KB4";"B0824KB1";"B0824KB2";"B0824KB3";"B0824KB4";"B0825KB1";"B0825KB2";"B0825KB3";"B0825KB4";"B0826KB1";"B0826KB2";"B0826KB3";"B0826KB4";"B0827KB1";"B0827KB2";"B0827KB3";"B0827KB4";"B0828KB1";"B0828KB2";"B0828KB3";"B0828KB4";"B0829KB1";"B0829KB2";"B0829KB3";"B0829KB4";"B0830KB1";"B0830KB2";"B0830KB3";"B0830KB4";"B0831KB1";"B0831KB2";"B0831KB3";"B0831KB4";"B0832KB1";"B0832KB2";"B0832KB3";"B0832KB4";"B0833KB1";"B0833KB2";"B0833KB3";"B0833KB4";"B0835KB1";"B0835KB2";"B0835KB3";"B0835KB4";"B0836KB1";"B0836KB2";"B0836KB3";"B0836KB4";"B0837KB1";"B0837KB2";"B0837KB3";"B0837KB4";"B0838KB1";"B0838KB2";"B0838KB3";"B0838KB4";"B0839KB1";"B0839KB2";"B0839KB3";"B0839KB4";"B0841KB1";"B0841KB2";"B0841KB3";"B0841KB4";"B0842KB1";"B0842KB2";"B0842KB3";"B0842KB4";"B0843KB1";"B0843KB2";"B0843KB3";"B0843KB4";"B0845KB1";"B0845KB2";"B0845KB3";"B0845KB4";"B0846KB1";"B0846KB2";"B0846KB3";"B0846KB4";"B0847KB1";"B0847KB2";"B0847KB3";"B0847KB4";"B0849KB1";"B0849KB2";"B0849KB3";"B0849KB4";"B0850KB1";"B0850KB2";"B0850KB3";"B0850KB4";"B0851KB1";"B0851KB2";"B0851KB3";"B0851KB4";"B0852KB1";"B0852KB2";"B0852KB3";"B0852KB4";"B0853KB1";"B0853KB2";"B0853KB3";"B0853KB4";"B0855KB1";"B0855KB2";"B0855KB3";"B0855KB4";"B0856KB1";"B0856KB2";"B0856KB3";"B0856KB4";"B0858KB1";"B0858KB2";"B0858KB3";"B0858KB4";"B0859KB1";"B0859KB2";"B0859KB3";"B0859KB4";"B0860KB1";"B0860KB2";"B0860KB3";"B0860KB4";"B0861KB1";"B0861KB2";"B0861KB3";"B0861KB4";"B0862KB1";"B0862KB2";"B0862KB3";"B0862KB4";"B0863KB1";"B0863KB2";"B0863KB3";"B0863KB4";"B0864KB1";"B0864KB2";"B0864KB3";"B0864KB4";"B0865KB1";"B0865KB2";"B0865KB3";"B0865KB4";"B0866KB1";"B0866KB2";"B0866KB3";"B0866KB4";"B0868KB1";"B0868KB2";"B0868KB3";"B0868KB4";"B0869KB1";"B0869KB2";"B0869KB3";"B0869KB4";"B0870KB1";"B0870KB2";"B0870KB3";"B0870KB4";"B0871KB1";"B0871KB2";"B0871KB3";"B0871KB4";"B0872KB1";"B0872KB2";"B0872KB3";"B0872KB4";"B0873KB1";"B0873KB2";"B0873KB3";"B0873KB4";"B0874KB1";"B0874KB2";"B0874KB3";"B0874KB4";"B0875KB1";"B0875KB2";"B0875KB3";"B0875KB4";"B0877KB1";"B0877KB2";"B0877KB3";"B0877KB4";"B0878KB1";"B0878KB2";"B0878KB3";"B0878KB4";"B0879KB1";"B0879KB2";"B0879KB3";"B0879KB4";"B0880KB1";"B0880KB2";"B0880KB3";"B0880KB4";"B0881KB1";"B0881KB2";"B0881KB3";"B0881KB4";"B0882KB1";"B0882KB2";"B0882KB3";"B0882KB4";"B0884KB1";"B0884KB2";"B0884KB3";"B0884KB4";"B0885KB1";"B0885KB2";"B0885KB3";"B0885KB4";"B0886KB1";"B0886KB2";"B0886KB3";"B0886KB4";"B0887KB1";"B0887KB2";"B0887KB3";"B0887KB4";"B0888KB1";"B0888KB2";"B0888KB3";"B0888KB4";"B0890KB1";"B0890KB2";"B0890KB3";"B0890KB4";"B0891KB1";"B0891KB2";"B0891KB3";"B0891KB4";"B0892KB1";"B0892KB2";"B0892KB3";"B0892KB4";"B0893KB1";"B0893KB2";"B0893KB3";"B0893KB4";"B0894KB1";"B0894KB2";"B0894KB3";"B0894KB4";"B0895KB1";"B0895KB2";"B0895KB3";"B0895KB4";"B0896KB1";"B0896KB2";"B0896KB3";"B0896KB4"
2020;2022;1;13256;139;14;17;108;457;38;10;28;29;11;18;390;231;159;300.2324871;24.992;6.006;18.986;22.0338558;5.966403;16.0674528;253.2066313;132.4407898;120.7658415;6;133;9;130;51;39;12;406;213;193;29.1072727;19.82;9.2872727;271.1252144;124.5931928;146.5320216;175;128;47;282;124;158;108.2001277;75.1670065;33.0331212;192.0323594;69.2461863;122.7861731;14;0;0;0;0;0;0;0;4;0;0;4;4;4;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;6;4;4;4;4;0;0;0;0;0;4;0;4;0;0;8;0;4;0;4;4;4;13;4;0;4;14;4;4;0;0;0;4;4;4;8;10;4;4;4;4;0;4;4;0;7;38;0;0;0;0;0;0;0;4;0;0;4;5;4;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;11;6;6;8;30;0;0;0;0;0;10;0;4;0;0;10;0;5;0;4;8;4;19;4;0;6;21;5;4;0;0;0;11;4;9;41;27;117;7;4;5;0;12;7;0;8;24.992;0;0;0;0;0;0;0;4;0;0;4;4;4;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;9.9827522;5.5047756;5.3697701;5.9473723;25.7527642;0;0;0;0;0;5.3139547;0;4;0;0;6.7317325;0;4;0;4;6.0657324;4;14.4497382;4;0;4;14.191135;4;4;0;0;0;6.8562704;4;5.0918297;24.5647466;14.8609393;74.235422;4.6762193;4;4;0;8.0980829;4.857433;0;4;0;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0;4;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;4;0;0;0;13;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;14;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;4;0;0;0;6;4;0;0;9;4;0;0;0;0;4;0;4;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;4;4;0;0;4;0;0;0;0;0;0;0;7;0;0;0
2020;2022;2;11742;1013;23;133;857;6969;48;12;36;1274;285;989;5647;3594;2053;5136.4000721;30.111013;6.281;23.830013;1145.2222568;207.2883167;937.9339401;3961.0668023;2251.317212;1709.7495903;64;949;70;943;1054;721;333;5915;3170;2745;706.0289598;429.8876277;276.1413321;4430.3711123;2034.998901;2395.3722113;844;586;258;6125;3305;2820;525.8045973;321.7907196;204.0138777;4610.5954748;2143.0958091;2467.4996657;23;0;0;0;0;0;4;0;4;0;0;4;4;4;6;0;4;0;4;4;0;4;0;14;4;4;4;0;0;0;5;4;4;4;4;4;0;15;4;63;33;34;90;25;0;0;0;4;4;27;4;4;0;5;20;0;9;4;12;15;31;24;37;0;7;22;4;4;5;4;4;40;4;12;63;164;4;30;14;4;0;10;12;7;72;48;0;0;0;0;0;40;0;4;0;0;39;4;4;18;0;4;0;63;8;0;74;0;114;4;19;159;0;0;0;6;4;4;10;4;49;0;246;4;404;101;282;755;137;0;0;0;63;36;167;24;5;0;28;117;0;81;7;79;54;120;56;115;0;10;37;18;66;24;22;4;192;4;217;547;1216;426;247;24;61;0;102;79;13;116;30.111013;0;0;0;0;0;37.0045919;0;4;0;0;33.6139843;4;4;14.2170787;0;4;0;53.7893706;6.4291932;0;66.0856522;0;98.8547569;4;16.6967896;149.3212357;0;0;0;4.7020874;4;4;6.4931961;4;36.205355;0;234.403022;4;369.2644758;88.7563612;223.0653804;576.4287332;120.2600679;0;0;0;61.6158746;28.1666773;113.7127781;15.1849411;4;0;25.3919179;97.8616696;0;72.0974474;6.1096088;67.2134378;25.2449355;88.4223109;38.2357964;94.1990094;0;6.3193225;27.5294725;14.2848318;61.3490509;7.157917;12.803211;4;133.8453748;4;177.78;278.415689;809.9624758;319.3952848;135.2264924;11.5621018;45.7651088;0;38.2271173;52.642021;9.1438876;74.2670365;10;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;0;0;4;0;0;0;6;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;10;4;0;0;4;0;0;0;4;4;0;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;4;0;0;0;4;0;0;0;0;4;0;0;4;0;0;0;0;4;0;0;0;0;0;0;9;5;4;0;4;0;0;0;54;8;4;0;32;4;0;0;25;8;4;0;74;13;4;0;22;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;4;4;0;0;22;5;0;0;4;4;0;0;4;0;0;0;0;0;0;0;4;4;0;0;19;0;4;0;0;0;0;0;6;4;0;0;4;0;0;0;11;4;0;0;13;4;0;0;29;4;4;0;23;4;0;0;33;4;0;0;0;0;0;0;7;0;0;0;22;0;0;0;4;4;0;0;4;0;4;0;4;4;0;0;4;4;0;0;4;0;0;0;34;6;0;0;4;0;0;0;4;7;4;0;46;16;4;0;152;9;4;4;0;4;4;0;20;9;4;0;14;0;0;0;4;0;4;0;0;0;0;0;7;4;0;0;10;4;0;0;7;0;0;0;70;4;0;0
2020;2022;3;11801;280;16;29;235;1036;36;15;21;123;33;90;877;578;299;735.6594067;18.8784888;6.7794888;12.099;104.2837241;19.846035;84.4376891;612.4971938;371.6600303;240.8371635;14;266;17;263;210;153;57;826;473;353;139.2260691;92.112863;47.1132061;596.4333376;306.1726911;290.2606465;247;182;65;789;444;345;164.2561715;112.9101234;51.3460481;571.4032352;285.3754307;286.0278045;15;4;0;0;0;0;0;0;4;0;0;4;0;0;4;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;17;6;8;22;5;0;0;4;0;0;10;4;4;0;4;11;0;0;0;4;4;8;14;8;0;4;13;4;4;0;4;0;16;4;4;27;25;0;10;7;0;0;5;5;0;16;35;4;0;0;0;0;0;0;15;0;0;4;0;0;10;0;4;0;0;0;0;0;0;5;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0;82;23;47;143;7;0;0;4;0;0;38;4;4;0;4;28;0;0;0;4;10;10;20;10;0;4;17;5;4;0;4;0;65;4;35;177;99;0;52;7;0;0;5;44;0;21;17.9667444;4;0;0;0;0;0;0;10.158751;0;0;4;0;0;8.8901679;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;6.2609062;4;0;0;0;0;0;0;0;73.1050583;18.7073369;35.6353856;105.0076517;4.4016752;0;0;4;0;0;30.1295507;4;4;0;4;21.7935619;0;0;0;4;8.1926263;5.8320905;13.3238099;8.0759906;0;4;11.3367212;4.2056991;4;0;4;0;52.4044132;4;25.7;110.6426307;63.3910918;0;32.8414826;4;0;0;4.1190648;29.1961715;0;15.1064428;4;11;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4;0;0;6;0;0;0;6;4;0;0;18;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;4;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;8;0;0;0;14;0;0;0;8;0;0;0;0;0;0;0;4;0;0;0;13;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;14;4;0;0;4;0;0;0;4;4;0;0;23;4;0;0;23;4;0;0;0;0;0;0;8;4;0;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;4;4;0;0;0;0;0;0;16;0;0;0
2020;2022;4;11992;276;34;43;199;1051;106;34;72;140;26;114;805;474;331;757.8624368;69.5252332;14.463;55.0622332;121.0682066;16.0886177;104.9795889;567.268997;295.4881022;271.7808948;17;259;22;254;139;98;41;912;436;476;93.95;59.11;34.84;663.9124368;266.9297199;396.9827169;333;188;145;718;346;372;251.3963352;126.4270357;124.9692995;506.4661016;199.6126842;306.8534174;33;4;0;0;0;0;0;0;4;0;0;0;0;0;4;4;4;0;0;0;4;0;0;4;4;0;0;0;0;0;4;4;0;4;4;0;0;5;4;18;5;8;16;4;0;0;4;4;4;7;0;4;0;0;7;0;0;0;4;4;4;11;10;0;4;9;4;0;0;0;0;11;4;4;26;16;4;10;10;0;0;4;4;4;16;103;4;0;0;0;0;0;0;4;0;0;0;0;0;4;19;4;0;0;0;4;0;0;12;4;0;0;0;0;0;4;6;0;4;4;0;0;23;4;62;15;17;73;37;0;0;4;7;4;55;0;4;0;0;8;0;0;0;4;4;5;11;17;0;4;9;4;0;0;0;0;17;4;50;126;58;176;48;12;0;0;4;17;4;21;66.79;4;0;0;0;0;0;0;4;0;0;0;0;0;4;17.9531911;4;0;0;0;4;0;0;9.8734851;4;0;0;0;0;0;4;5.0246553;0;4;4;0;0;19.2520905;4;52.9855039;12.1988645;12.0537017;51.6878651;33.8896739;0;0;4;5.5081624;4;38.0154057;0;4;0;0;5.4593247;0;0;0;4;4;4;6.2856031;12.3981136;0;4;6.1252597;4;0;0;0;0;11.6543529;4;34.71;76.553802;37.1483769;149.6191974;26.3557909;5.8732152;0;0;4;8.1965537;4;14.2474038;4;25;5;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;4;0;0;0;17;4;0;0;4;4;0;0;8;0;0;0;14;4;0;0;4;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;4;0;0;0;5;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;4;0;0;0;11;0;0;0;10;0;0;0;0;0;0;0;4;0;0;0;9;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;4;0;0;0;4;4;0;0;22;4;0;0;15;4;0;0;0;4;4;0;8;4;0;0;10;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;4;0;0;4;0;0;0;16;0;0;0
2020;2022;5;12249;197;11;28;158;1440;26;8;18;625;122;503;789;371;418;1155.096756;15.9857444;4;12.1937444;573.4698356;93.9775512;479.4922844;565.641176;198.0750625;367.5661135;15;182;19;178;110;85;25;1330;416;914;63.0121512;44.31;18.7021512;1092.0846048;251.5346137;840.5499911;162;131;31;1278;370;908;72.635408;50.2161108;22.4192972;1082.461348;245.6285029;836.8328451;11;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;4;0;4;0;0;0;0;4;4;4;0;0;0;0;0;0;0;4;0;0;0;4;0;12;6;4;11;5;0;0;0;0;0;6;0;0;0;0;4;4;4;0;4;4;6;8;6;0;4;7;0;0;0;0;0;7;4;4;19;21;0;7;5;4;0;4;4;0;14;26;0;0;0;0;0;0;0;31;0;0;0;0;0;25;0;4;0;62;0;0;0;0;455;5;4;0;0;0;0;0;0;0;6;0;0;0;6;0;31;27;99;38;242;0;0;0;0;0;22;0;0;0;0;4;4;4;0;4;7;7;8;14;0;4;8;0;0;0;0;0;13;13;10;102;28;0;42;5;4;0;20;54;0;16;15.9857444;0;0;0;0;0;0;0;26.9231527;0;0;0;0;0;21.0391126;0;4;0;59.1757541;0;0;0;0;426.4342367;4;4;0;0;0;0;0;0;0;4;0;0;0;5.1739665;0;25.831839;22.7242919;87.0097367;27.8602623;227.0073733;0;0;0;0;0;15.8631941;0;0;0;0;4;4;4;0;4;4;4;6.0278119;11.0070462;0;4;5.101525;0;0;0;0;0;8.5299105;5.322509;8.1;56.1367956;17.4629424;0;24.4171173;4;4;0;7.7831763;10.0442474;0;8.3575304;4;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;11;4;0;0;5;4;0;0;4;0;4;0;10;4;0;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;6;0;0;0;8;0;0;0;6;0;0;0;0;0;0;0;4;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;4;4;0;0;4;0;0;0;16;4;0;0;21;0;0;0;0;0;0;0;6;4;0;0;5;0;0;0;4;0;0;0;0;0;0;0;4;4;0;0;4;4;0;0;0;0;0;0;14;0;0;0
