ERHJAHR,PUBJAHR,X_KOORD,Y_KOORD,E_KOORD,N_KOORD,RELI,GDENR,GTOT,GA01,GA02,GA03,GA05,GA06,GA07,GA08,GB01,GB02,GB03,GB04,GB05,GB06,GB07,GB08,GB09,GB10,GB11,GB12,GG01,GG02,GG03,GG04,GG05,GG06,GG07,GG08,GG09,GH01,GH02,GH03,GH04,GH05,GH17,GH19,GE01,GE02,GE03,GE04,GE05,GE06,GE07,GE08,GE17,GE19,GEWW01,GEWW02,GEWW03,GEWW04,GEWW05,GEWW06,GEWW07,GEWW08,GEWW17,GEWW19,GW00,GW01,GW02,GW03,GW04,GW05,GW06,GW07,GW10,WTOT,WTF,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT12,WT1,WT1F,WT101,WT102,WT103,WT104,WT105,WT106,WT107,WT108,WT109,WT110,WT111,WT112,WT2,WT2F,WT201,WT202,WT203,WT204,WT205,WT206,WT207,WT208,WT209,WT210,WT211,WT212,WT3,WT3F,WT301,WT302,WT303,WT304,WT305,WT306,WT307,WT308,WT309,WT310,WT311,WT312,WT4,WT4F,WT401,WT402,WT403,WT404,WT405,WT406,WT407,WT408,WT409,WT410,WT411,WT412,WT5,WT5F,WT501,WT502,WT503,WT504,WT505,WT506,WT507,WT508,WT509,WT510,WT511,WT512,WT6,WT6F,WT601,WT602,WT603,WT604,WT605,WT606,WT607,WT608,WT609,WT610,WT611,WT612
2019,2020,607600,127900,2607600,1127900,60761279,6250,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2020,610600,114200,2610600,1114200,61061142,6252,8,8,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,0,0,0,0,0,0,9,1120,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,160,0,0,0,0,0,0,0,0,0,0,0,2,3,384,0,0,0,0,0,0,0,0,0,0,1,2,4,576,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2020,604400,129400,2604400,1129400,60441294,6253,15,14,14,11,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,13,1,8,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,2,0,0,0,1,0,0,22,2819,0,0,0,7,0,0,0,0,0,0,0,15,4,159,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,435,0,0,0,3,0,0,0,0,0,0,0,2,4,677,0,0,0,0,0,0,0,0,0,0,0,4,9,1548,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2020,595800,124600,2595800,1124600,59581246,6261,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,6,730,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,2,240,0,0,0,0,0,0,0,0,0,0,0,2,2,320,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2020,595800,123200,2595800,1123200,59581232,6263,6,6,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,0,0,0,0,0,0,6,1315,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,970,0,0,0,0,0,0,1,0,0,0,0,4,1,345,0,0,0,0,0,0,1,0,0,0,0,0
2019,2020,593000,122000,2593000,1122000,59301220,6265,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,2,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2020,594000,120100,2594000,1120100,59401201,6266,4,1,1,1,0,0,3,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,0,0,4,330,0,2,0,0,0,0,0,0,1,0,1,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,1,0,0,0,0,0,0,0,0,0,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,1,105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2020,632800,128700,2632800,1128700,63281287,6281,3,3,2,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,4,440,0,0,1,0,0,2,0,0,1,0,0,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,0,0,1,0,0,1,0,0,0,0,0,0,1,180,0,0,0,0,0,0,0,0,1,0,0,0
2019,2020,630900,116000,2630900,1116000,63091160,6285,10,10,10,9,1,0,0,0,0,1,0,2,3,0,0,0,0,0,2,2,2,7,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,1,24,1588,0,1,0,2,3,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,303,0,1,0,1,1,0,0,0,0,0,6,0,3,195,0,0,0,1,0,0,0,0,0,0,2,0,10,964,0,0,0,0,2,0,0,0,0,0,8,0,2,126,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2020,637800,111600,2637800,1111600,63781116,6289,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,3,448,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,448,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2020,637700,106300,2637700,1106300,63771063,6290,6,3,3,2,1,0,3,0,0,0,1,2,1,1,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,0,0,0,0,0,1,15,1205,0,0,0,2,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,238,0,0,0,0,4,0,0,0,0,0,0,0,5,386,0,0,0,2,2,1,0,0,0,0,0,0,5,451,0,0,0,0,4,0,0,0,0,0,0,1,1,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2020,638600,108100,2638600,1108100,63861081,6291,7,7,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,5,92,8064,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1629,0,0,0,0,0,0,0,0,0,0,0,26,40,3460,0,0,0,0,0,0,0,0,0,0,0,40,25,2685,0,0,0,0,0,0,0,0,0,0,0,25,1,290,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
