ERHJAHR;PUBJAHR;X_KOORD;Y_KOORD;E_KOORD;N_KOORD;RELI;GDENR;GTOT;GA01;GA02;GA03;GA05;GA06;GA07;GA08;GB01;GB02;GB03;GB04;GB05;GB06;GB07;GB08;GB09;GB10;GB11;GB12;GG01;GG02;GG03;GG04;GG05;GG06;GG07;GG08;GG09;GH01;GH02;GH03;GH04;GH05;GH17;GH19;GE01;GE02;GE03;GE04;GE05;GE06;GE07;GE08;GE17;GE19;GEWW01;GEWW02;GEWW03;GEWW04;GEWW05;GEWW06;GEWW07;GEWW08;GEWW17;GEWW19;GW00;GW01;GW02;GW03;GW04;GW05;GW06;GW07;GW10;WTOT;WTF;WT01;WT02;WT03;WT04;WT05;WT06;WT07;WT08;WT09;WT10;WT11;WT12;WT1;WT1F;WT101;WT102;WT103;WT104;WT105;WT106;WT107;WT108;WT109;WT110;WT111;WT112;WT2;WT2F;WT201;WT202;WT203;WT204;WT205;WT206;WT207;WT208;WT209;WT210;WT211;WT212;WT3;WT3F;WT301;WT302;WT303;WT304;WT305;WT306;WT307;WT308;WT309;WT310;WT311;WT312;WT4;WT4F;WT401;WT402;WT403;WT404;WT405;WT406;WT407;WT408;WT409;WT410;WT411;WT412;WT5;WT5F;WT501;WT502;WT503;WT504;WT505;WT506;WT507;WT508;WT509;WT510;WT511;WT512;WT6;WT6F;WT601;WT602;WT603;WT604;WT605;WT606;WT607;WT608;WT609;WT610;WT611;WT612
2020;2021;559800;119800;2559800;1119800;55981198;6156;3;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;1;0;0;0;0;4;483;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;214;0;0;0;0;0;0;0;0;2;0;0;0;1;129;0;0;0;0;0;0;0;0;1;0;0;0;1;140;0;0;0;0;0;0;0;0;1;0;0;0
2020;2021;744700;243700;2744700;1243700;74472437;3102;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;0;0;0;0;1;285;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;285;0;0;0;0;0;1;0;0;0;0;0;0
2020;2021;598300;197200;2598300;1197200;59831972;355;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;0;0;0;0;1;120;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;120;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2021;569000;105000;2569000;1105000;56901050;6137;2;2;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;0;0;0;0;0;0;0;2;146;0;0;0;1;0;0;0;0;0;0;0;1;1;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;136;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2021;729800;136200;2729800;1136200;72981362;3808;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;0;0;0;0;1;55;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;55;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2021;623400;129400;2623400;1129400;62341294;6118;13;11;11;7;4;0;2;0;5;2;1;0;0;0;0;0;0;0;0;5;4;5;3;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;4;0;0;0;0;0;0;17;1691;8;3;1;0;0;0;0;0;0;0;0;5;6;247;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;656;2;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;576;1;0;0;0;0;0;0;0;0;0;0;2;1;212;0;0;0;0;0;0;0;0;0;0;0;1
2020;2021;642400;129600;2642400;1129600;64241296;6002;43;37;34;18;16;3;6;0;1;1;3;1;1;2;1;0;0;1;2;30;0;23;12;2;2;2;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;23;3;1;0;4;3;1;5;147;17878;1;1;19;1;1;4;5;0;0;13;1;101;13;515;1;0;0;0;0;1;1;0;0;2;0;8;17;1133;0;0;2;0;1;1;1;0;0;1;0;11;36;3625;0;0;10;0;0;0;0;0;0;3;1;22;32;3981;0;0;5;1;0;0;2;0;0;6;0;18;41;7044;0;1;1;0;0;0;1;0;0;0;0;38;8;1580;0;0;1;0;0;2;0;0;0;1;0;4
2020;2021;761800;177300;2761800;1177300;76181773;3506;2;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;1;1;0;0;0;9;843;4;0;0;0;0;0;0;0;0;0;0;5;1;30;0;0;0;0;0;0;0;0;0;0;0;1;2;136;0;0;0;0;0;0;0;0;0;0;0;2;3;310;2;0;0;0;0;0;0;0;0;0;0;1;2;220;2;0;0;0;0;0;0;0;0;0;0;0;1;147;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2021;652400;137700;2652400;1137700;65241377;6061;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;0;0;0;0;1;120;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;120;0;0;0;0;0;0;0;0;0;0;1;0
2020;2021;586000;117800;2586000;1117800;58601178;6021;4;4;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;2;0;0;0;0;0;0;6;886;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50;0;0;0;0;0;0;0;0;0;0;0;1;3;346;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;490;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
